,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 19, 1986",6,"$2,804,272", ,"1,355","$2,070","  $2,804,272",weekend,"1,644",
1,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 26, 1986",8,"$5,030,706",+79%,"1,375","$3,659","  $10,359,932",weekend,"1,645",
2,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 2, 1987",4,"$4,541,727",-10%,"1,370","$3,315","  $20,690,563",weekend,"1,646",
3,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 9, 1987",9,"$2,005,031",-56%,"1,303","$1,539","  $23,426,654",weekend,"1,647",
4,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 16, 1987",13,"$1,263,202",-37%,"1,171","$1,079","  $25,163,733",weekend,"1,648",
5,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 23, 1987",13,"$767,940",-39%,"1,150",$668,"  $26,435,001",weekend,"1,649",
6,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 30, 1987",19,"$597,893",-22%,929,$644,"  $27,207,107",weekend,"1,650",
0,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 19, 1986",6,"$5,329,226", ,"1,355","$3,933","  $5,329,226",daily,"1,645",
1,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 26, 1986",3,"$10,819,610",+103%,"1,375","$7,869","  $16,148,836",daily,"1,646",
2,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 2, 1987",4,"$5,272,787",-51%,"1,370","$3,849","  $21,421,623",daily,"1,647",
0,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 19, 1986",6,"$5,329,226", ,"1,355","$3,933","  $5,329,226",weekly,"1,645",
1,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Dec 26, 1986",3,"$10,819,610",+103%,"1,375","$7,869","  $16,148,836",weekly,"1,646",
2,https://www.the-numbers.com/movie/Lady-and-the-Tramp,"Jan 2, 1987",4,"$5,272,787",-51%,"1,370","$3,849","  $21,421,623",weekly,"1,647",
