,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Pretty-in-Pink/Australia#tab=box-office,2020/08/14,-,"$3,722", ,42,$89,"  $4,493",weekend,"1,791",
0,https://www.the-numbers.com/movie/Pretty-in-Pink/Australia#tab=box-office,2020/08/14,-,"$3,722", ,42,$89,"  $4,493",weekend,"1,791",
0,https://www.the-numbers.com/movie/Highlander/Australia#tab=box-office,2019/02/08,-,"$1,145", ,1,"$1,145","  $1,145",weekend,1,
1,https://www.the-numbers.com/movie/Highlander/Australia#tab=box-office,2021/05/07,-,$241, ,1,$241,  $0,weekend,118,
0,https://www.the-numbers.com/movie/Highlander/New-Zealand#tab=box-office,2021/05/14,-,$659, ,1,$659,  $659,weekend,13,
1,https://www.the-numbers.com/movie/Highlander/New-Zealand#tab=box-office,2021/05/21,-,$59,-91%,1,$59,  $711,weekend,14,
0,https://www.the-numbers.com/movie/Highlander/Australia#tab=box-office,2019/02/08,-,"$1,145", ,1,"$1,145","  $1,145",weekend,1,
1,https://www.the-numbers.com/movie/Highlander/Australia#tab=box-office,2021/05/07,-,$241, ,1,$241,  $0,weekend,118,
0,https://www.the-numbers.com/movie/Highlander/New-Zealand#tab=box-office,2021/05/14,-,$659, ,1,$659,  $659,weekend,13,
1,https://www.the-numbers.com/movie/Highlander/New-Zealand#tab=box-office,2021/05/21,-,$59,-91%,1,$59,  $711,weekend,14,
0,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/12,-,$427, ,1,$427,  $427,weekend,1,
1,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/19,-,$202,-53%,1,$202,  $634,weekend,1,
2,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/26,-,$188,-7%,1,$188,"  $1,128",weekend,2,
0,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/12,17,"$15,164", ,46,$330,"  $30,091",weekend,"1,617",
1,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/19,15,"$12,498",-18%,33,$379,"  $53,461",weekend,"1,618",
2,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/26,21,"$7,658",-39%,26,$295,"  $66,521",weekend,"1,619",
3,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/07/03,-,"$2,716",-65%,14,$194,"  $74,235",weekend,"1,620",
0,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/12,-,$427, ,1,$427,  $427,weekend,1,
1,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/19,-,$202,-53%,1,$202,  $634,weekend,1,
2,https://www.the-numbers.com/movie/Room-with-a-View-A/New-Zealand#tab=box-office,2021/02/26,-,$188,-7%,1,$188,"  $1,128",weekend,2,
0,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/12,17,"$15,164", ,46,$330,"  $30,091",weekend,"1,617",
1,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/19,15,"$12,498",-18%,33,$379,"  $53,461",weekend,"1,618",
2,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/06/26,21,"$7,658",-39%,26,$295,"  $66,521",weekend,"1,619",
3,https://www.the-numbers.com/movie/Room-with-a-View-A/South-Korea#tab=box-office,2020/07/03,-,"$2,716",-65%,14,$194,"  $74,235",weekend,"1,620",
0,https://www.the-numbers.com/movie/Top-Gun/New-Zealand#tab=box-office,2021/05/14,15,"$14,399", ,16,$900,"  $14,399",weekend,36,
1,https://www.the-numbers.com/movie/Top-Gun/New-Zealand#tab=box-office,2022/07/29,17,"$5,983", ,17,$352,"  $32,448",weekend,99,
0,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/08/24,-,"$5,924", ,1,"$5,924","  $12,546",weekend,"1,602",
1,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/08/31,13,"$49,026",+728%,153,$320,"  $93,217",weekend,"1,603",
2,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/09/07,-,"$5,406",-89%,22,$246,"  $119,218",weekend,"1,604",
3,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/09,-,"$5,205", ,11,$473,"  $116,617",weekend,"1,853",
4,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/16,-,"$5,144",-1%,14,$367,"  $130,056",weekend,"1,854",
5,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/23,-,"$2,715",-47%,12,$226,"  $133,843",weekend,"1,855",
6,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/30,-,"$1,944",-28%,11,$177,"  $138,307",weekend,"1,856",
0,https://www.the-numbers.com/movie/Top-Gun/New-Zealand#tab=box-office,2021/05/14,15,"$14,399", ,16,$900,"  $14,399",weekend,36,
1,https://www.the-numbers.com/movie/Top-Gun/New-Zealand#tab=box-office,2022/07/29,17,"$5,983", ,17,$352,"  $32,448",weekend,99,
0,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/08/24,-,"$5,924", ,1,"$5,924","  $12,546",weekend,"1,602",
1,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/08/31,13,"$49,026",+728%,153,$320,"  $93,217",weekend,"1,603",
2,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2018/09/07,-,"$5,406",-89%,22,$246,"  $119,218",weekend,"1,604",
3,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/09,-,"$5,205", ,11,$473,"  $116,617",weekend,"1,853",
4,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/16,-,"$5,144",-1%,14,$367,"  $130,056",weekend,"1,854",
5,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/23,-,"$2,715",-47%,12,$226,"  $133,843",weekend,"1,855",
6,https://www.the-numbers.com/movie/Top-Gun/South-Korea#tab=box-office,2023/06/30,-,"$1,944",-28%,11,$177,"  $138,307",weekend,"1,856",
0,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2018/05/18,-,"$1,428", ,2,$714,"  $1,469",weekend,"1,657",
1,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/05,-,"$3,010", ,1,"$3,010","  $9,544",weekend,"1,764",
2,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/12,-,$979,-67%,2,$490,"  $10,737",weekend,"1,765",
3,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/19,11,"$7,141",+629%,2,"$3,571","  $17,881",weekend,"1,766",
4,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/26,24,"$5,250",-26%,2,"$2,625","  $23,144",weekend,"1,767",
5,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/10,-,"$1,157", ,2,$579,"  $26,014",weekend,"1,769",
6,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/17,-,"$1,065",-8%,5,$213,"  $27,210",weekend,"1,770",
7,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/31,-,"$8,003", ,58,$138,"  $37,620",weekend,"1,772",
8,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/10/23,-,$431, ,1,$431,"  $39,559",weekend,"1,784",
9,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/06,-,$22, ,1,$22,  $0,weekend,"1,786",
10,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/13,-,"$1,138","+5,073%",1,"$1,138",  $0,weekend,"1,787",
11,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/20,-,"$2,631",+131%,3,$877,  $0,weekend,"1,788",
0,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2020/09/04,-,$80, ,1,$80,  $80,weekend,1,
1,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2020/11/20,-,$382, ,1,$382,  $466,weekend,12,
2,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2022/11/18,-,$451, ,1,$451,"  $1,709",weekend,116,
0,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2018/05/18,-,"$1,428", ,2,$714,"  $1,469",weekend,"1,657",
1,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/05,-,"$3,010", ,1,"$3,010","  $9,544",weekend,"1,764",
2,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/12,-,$979,-67%,2,$490,"  $10,737",weekend,"1,765",
3,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/19,11,"$7,141",+629%,2,"$3,571","  $17,881",weekend,"1,766",
4,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/06/26,24,"$5,250",-26%,2,"$2,625","  $23,144",weekend,"1,767",
5,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/10,-,"$1,157", ,2,$579,"  $26,014",weekend,"1,769",
6,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/17,-,"$1,065",-8%,5,$213,"  $27,210",weekend,"1,770",
7,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/07/31,-,"$8,003", ,58,$138,"  $37,620",weekend,"1,772",
8,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/10/23,-,$431, ,1,$431,"  $39,559",weekend,"1,784",
9,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/06,-,$22, ,1,$22,  $0,weekend,"1,786",
10,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/13,-,"$1,138","+5,073%",1,"$1,138",  $0,weekend,"1,787",
11,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/Australia#tab=box-office,2020/11/20,-,"$2,631",+131%,3,$877,  $0,weekend,"1,788",
0,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2020/09/04,-,$80, ,1,$80,  $80,weekend,1,
1,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2020/11/20,-,$382, ,1,$382,  $466,weekend,12,
2,https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off/New-Zealand#tab=box-office,2022/11/18,-,$451, ,1,$451,"  $1,709",weekend,116,
0,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/06/26,-,"$4,965", ,2,"$2,483","  $4,965",weekend,"1,752",
1,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/07/10,-,"$1,044", ,1,"$1,044","  $9,066",weekend,"1,754",
2,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/07/17,-,"$4,352",+317%,26,$167,"  $13,464",weekend,"1,755",
3,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/08/14,-,"$1,143", ,1,"$1,143","  $15,157",weekend,"1,759",
4,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/09,-,$166, ,1,$166,"  $15,813",weekend,"1,767",
5,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/16,-,$238,+43%,1,$238,"  $15,715",weekend,"1,768",
6,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/23,-,$826,+247%,2,$413,"  $16,619",weekend,"1,769",
7,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/30,-,"$1,965",+138%,16,$123,  $0,weekend,"1,770",
8,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/11/06,-,$204,-90%,1,$204,  $0,weekend,"1,771",
9,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/11/27,-,$737, ,1,$737,  $737,weekend,"1,774",
10,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/12/04,-,$287,-61%,2,$144,"  $1,032",weekend,"1,775",
0,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/07/31,27,"$2,895", ,12,$241,"  $2,895",weekend,3,
1,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/08/28,-,$273, ,1,$273,"  $3,210",weekend,7,
2,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/10/30,-,"$1,635", ,9,$182,"  $4,783",weekend,16,
3,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2021/05/28,-,$130, ,1,$130,"  $6,306",weekend,46,
4,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2022/09/23,-,"$1,853", ,1,"$1,853","  $6,882",weekend,115,
0,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/01/22,35,"$10,041", ,12,$837,"  $132,577",weekend,"1,522",
1,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/01/29,36,"$17,465",+74%,9,"$1,941","  $158,562",weekend,"1,523",
2,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/02/12,44,"$7,833", ,6,"$1,306","  $176,226",weekend,"1,525",
3,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/03,-,$172, ,1,$172,"  $258,642",weekend,"1,754",
4,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/10,-,"$1,246",+624%,11,$113,"  $263,718",weekend,"1,755",
5,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/17,-,$132,-89%,7,$19,"  $263,443",weekend,"1,756",
6,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/10/09,-,"$1,308", ,1,"$1,308","  $276,548",weekend,"1,768",
7,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/10/30,-,"$1,944", ,13,$150,"  $281,517",weekend,"1,771",
8,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/01/07,-,"$1,131", ,1,"$1,131","  $299,815",weekend,"1,833",
9,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/04/15,-,"$1,422", ,1,"$1,422","  $294,995",weekend,"1,847",
10,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/08/26,-,"$1,804", ,3,$601,"  $270,159",weekend,"1,866",
11,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/10/14,-,"$1,341", ,4,$335,"  $260,207",weekend,"1,873",
12,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2023/01/13,-,"$2,646", ,1,"$2,646","  $291,636",weekend,"1,886",
13,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2023/03/10,-,"$8,430", ,16,$527,"  $297,606",weekend,"1,894",
14,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2023/03/17,-,"$1,674",-80%,13,$129,"  $306,199",weekend,"1,895",
0,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/06/26,-,"$4,965", ,2,"$2,483","  $4,965",weekend,"1,752",
1,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/07/10,-,"$1,044", ,1,"$1,044","  $9,066",weekend,"1,754",
2,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/07/17,-,"$4,352",+317%,26,$167,"  $13,464",weekend,"1,755",
3,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/08/14,-,"$1,143", ,1,"$1,143","  $15,157",weekend,"1,759",
4,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/09,-,$166, ,1,$166,"  $15,813",weekend,"1,767",
5,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/16,-,$238,+43%,1,$238,"  $15,715",weekend,"1,768",
6,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/23,-,$826,+247%,2,$413,"  $16,619",weekend,"1,769",
7,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/10/30,-,"$1,965",+138%,16,$123,  $0,weekend,"1,770",
8,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/11/06,-,$204,-90%,1,$204,  $0,weekend,"1,771",
9,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/11/27,-,$737, ,1,$737,  $737,weekend,"1,774",
10,https://www.the-numbers.com/movie/Labyrinth/Australia#tab=box-office,2020/12/04,-,$287,-61%,2,$144,"  $1,032",weekend,"1,775",
0,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/07/31,27,"$2,895", ,12,$241,"  $2,895",weekend,3,
1,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/08/28,-,$273, ,1,$273,"  $3,210",weekend,7,
2,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2020/10/30,-,"$1,635", ,9,$182,"  $4,783",weekend,16,
3,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2021/05/28,-,$130, ,1,$130,"  $6,306",weekend,46,
4,https://www.the-numbers.com/movie/Labyrinth/New-Zealand#tab=box-office,2022/09/23,-,"$1,853", ,1,"$1,853","  $6,882",weekend,115,
0,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/01/22,35,"$10,041", ,12,$837,"  $132,577",weekend,"1,522",
1,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/01/29,36,"$17,465",+74%,9,"$1,941","  $158,562",weekend,"1,523",
2,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2016/02/12,44,"$7,833", ,6,"$1,306","  $176,226",weekend,"1,525",
3,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/03,-,$172, ,1,$172,"  $258,642",weekend,"1,754",
4,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/10,-,"$1,246",+624%,11,$113,"  $263,718",weekend,"1,755",
5,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/07/17,-,$132,-89%,7,$19,"  $263,443",weekend,"1,756",
6,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/10/09,-,"$1,308", ,1,"$1,308","  $276,548",weekend,"1,768",
7,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2020/10/30,-,"$1,944", ,13,$150,"  $281,517",weekend,"1,771",
8,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/01/07,-,"$1,131", ,1,"$1,131","  $299,815",weekend,"1,833",
9,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/04/15,-,"$1,422", ,1,"$1,422","  $294,995",weekend,"1,847",
10,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/08/26,-,"$1,804", ,3,$601,"  $270,159",weekend,"1,866",
11,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2022/10/14,-,"$1,341", ,4,$335,"  $260,207",weekend,"1,873",
12,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2023/01/13,-,"$2,646", ,1,"$2,646","  $291,636",weekend,"1,886",
13,https://www.the-numbers.com/movie/Labyrinth/United-Kingdom#tab=box-office,2023/03/10,-,"$8,430", ,16,$527,"  $297,606",weekend,"1,894",
