,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,South Korea,2/1/2007,$0,0,22,22,"$317,714",11/28/2016,https://www.the-numbers.com/movie/Paris-je-t-aime,https://www.the-numbers.com/movie/Paris-je-t-aime/South-Korea#tab=box-office,"$317,714",11/28/2016
0,South Korea,2/1/2007,$0,0,22,22,"$317,714",11/28/2016,https://www.the-numbers.com/movie/Paris-je-t-aime,https://www.the-numbers.com/movie/Paris-je-t-aime/South-Korea#tab=box-office,"$317,714",11/28/2016
0,South Korea,2/28/2007,$0,0,57,77,"$6,248,914",12/6/2017,https://www.the-numbers.com/movie/Music-and-Lyrics,https://www.the-numbers.com/movie/Music-and-Lyrics/South-Korea#tab=box-office,"$95,624,296",12/6/2017
1,Rest of World,,,,,,"$89,375,382",,https://www.the-numbers.com/movie/Music-and-Lyrics,,"$95,624,296",12/6/2017
0,South Korea,2/28/2007,$0,0,57,77,"$6,248,914",12/6/2017,https://www.the-numbers.com/movie/Music-and-Lyrics,https://www.the-numbers.com/movie/Music-and-Lyrics/South-Korea#tab=box-office,"$95,624,296",12/6/2017
1,Rest of World,,,,,,"$89,375,382",,https://www.the-numbers.com/movie/Music-and-Lyrics,,"$95,624,296",12/6/2017
0,Australia,11/5/2020,$65,2,2,2,$0,11/13/2020,https://www.the-numbers.com/movie/Hot-Fuzz,https://www.the-numbers.com/movie/Hot-Fuzz/Australia#tab=box-office,"$57,153,888",6/7/2023
1,United Kingdom,2/16/2007,$0,0,15,17,"$26,425,572",6/7/2023,https://www.the-numbers.com/movie/Hot-Fuzz,https://www.the-numbers.com/movie/Hot-Fuzz/United-Kingdom#tab=box-office,"$57,153,888",6/7/2023
2,Rest of World,,,,,,"$30,728,316",,https://www.the-numbers.com/movie/Hot-Fuzz,,"$57,153,888",6/7/2023
0,Australia,11/5/2020,$65,2,2,2,$0,11/13/2020,https://www.the-numbers.com/movie/Hot-Fuzz,https://www.the-numbers.com/movie/Hot-Fuzz/Australia#tab=box-office,"$57,153,888",6/7/2023
