,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Paper-Moon/Portugal#tab=box-office,2022/01/21,-,$248, ,1,$248,  $248,weekend,"2,510",
0,https://www.the-numbers.com/movie/Paper-Moon/Portugal#tab=box-office,2022/01/21,-,$248, ,1,$248,  $248,weekend,"2,510",
0,https://www.the-numbers.com/movie/Live-and-Let-Die/Australia#tab=box-office,2020/11/13,-,"$1,001", ,1,"$1,001",  $0,weekend,1,
0,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,2020/11/20,-,$219, ,1,$219,"  $4,878",weekend,284,
1,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,2020/12/11,-,"$1,395", ,14,$100,"  $6,277",weekend,287,
0,https://www.the-numbers.com/movie/Live-and-Let-Die/Australia#tab=box-office,2020/11/13,-,"$1,001", ,1,"$1,001",  $0,weekend,1,
0,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,2020/11/20,-,$219, ,1,$219,"  $4,878",weekend,284,
1,https://www.the-numbers.com/movie/Live-and-Let-Die/United-Kingdom#tab=box-office,2020/12/11,-,"$1,395", ,14,$100,"  $6,277",weekend,287,
0,https://www.the-numbers.com/movie/American-Graffiti-(1973)/New-Zealand#tab=box-office,2023/02/17,-,$571, ,1,$571,  $571,weekend,1,
0,https://www.the-numbers.com/movie/American-Graffiti-(1973)/New-Zealand#tab=box-office,2023/02/17,-,$571, ,1,$571,  $571,weekend,1,
0,https://www.the-numbers.com/movie/Enter-the-Dragon/Australia#tab=box-office,2020/11/27,-,"$1,111", ,8,$139,"  $1,174",weekend,900,
0,https://www.the-numbers.com/movie/Enter-the-Dragon/United-Kingdom#tab=box-office,2020/07/24,-,$19, ,1,$19,  $19,weekend,"2,429",
0,https://www.the-numbers.com/movie/Enter-the-Dragon/Australia#tab=box-office,2020/11/27,-,"$1,111", ,8,$139,"  $1,174",weekend,900,
0,https://www.the-numbers.com/movie/Enter-the-Dragon/United-Kingdom#tab=box-office,2020/07/24,-,$19, ,1,$19,  $19,weekend,"2,429",
0,https://www.the-numbers.com/movie/Jesus-Christ-Superstar/Australia#tab=box-office,2021/04/02,-,$68, ,1,$68,"  $115,488",weekend,1,
0,https://www.the-numbers.com/movie/Jesus-Christ-Superstar/Australia#tab=box-office,2021/04/02,-,$68, ,1,$68,"  $115,488",weekend,1,
0,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,2020/06/19,-,"$2,879", ,1,"$2,879","  $1,245,347",weekend,"1,005",
1,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,2020/11/13,-,"$3,349", ,28,$120,  $0,weekend,"1,026",
0,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2020/10/30,-,$99, ,1,$99,  $99,weekend,2,
1,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2022/07/22,-,$209, ,1,$209,  $209,weekend,92,
2,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2022/11/25,-,$210, ,1,$210,  $629,weekend,110,
0,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,2020/06/19,-,"$2,879", ,1,"$2,879","  $1,245,347",weekend,"1,005",
1,https://www.the-numbers.com/movie/Exorcist-The/Australia#tab=box-office,2020/11/13,-,"$3,349", ,28,$120,  $0,weekend,"1,026",
0,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2020/10/30,-,$99, ,1,$99,  $99,weekend,2,
1,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2022/07/22,-,$209, ,1,$209,  $209,weekend,92,
2,https://www.the-numbers.com/movie/Exorcist-The/New-Zealand#tab=box-office,2022/11/25,-,$210, ,1,$210,  $629,weekend,110,
