,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,2/24/2022,"$2,080",1,11,14,"$10,288",10/20/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/Australia#tab=box-office,"$9,279,013",12/22/2022
1,Turkey,1/1/2022,"$352,549",509,509,"3,867","$9,260,715",12/22/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/Turkey#tab=box-office,"$9,279,013",12/22/2022
2,United Kingdom,1/7/2022,"$8,010",3,3,3,"$8,010",1/12/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/United-Kingdom#tab=box-office,"$9,279,013",12/22/2022
0,Australia,2/24/2022,"$2,080",1,11,14,"$10,288",10/20/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/Australia#tab=box-office,"$9,279,013",12/22/2022
1,Turkey,1/1/2022,"$352,549",509,509,"3,867","$9,260,715",12/22/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/Turkey#tab=box-office,"$9,279,013",12/22/2022
2,United Kingdom,1/7/2022,"$8,010",3,3,3,"$8,010",1/12/2022,https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey),https://www.the-numbers.com/movie/Kesisme-Iyi-Ki-Varsin-Eren-(2022-Turkey)/United-Kingdom#tab=box-office,"$9,279,013",12/22/2022
0,China,1/1/2022,"$8,450,000","64,242","64,242","189,858","$72,760,000",2/7/2022,https://www.the-numbers.com/movie/Li-Mao-Huan-Tai-Zi-(2022-China),https://www.the-numbers.com/movie/Li-Mao-Huan-Tai-Zi-(2022-China)/China#tab=box-office,"$72,760,000",2/7/2022
0,China,1/1/2022,"$8,450,000","64,242","64,242","189,858","$72,760,000",2/7/2022,https://www.the-numbers.com/movie/Li-Mao-Huan-Tai-Zi-(2022-China),https://www.the-numbers.com/movie/Li-Mao-Huan-Tai-Zi-(2022-China)/China#tab=box-office,"$72,760,000",2/7/2022
0,Japan,10/28/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea),https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea)/Japan#tab=box-office,"$5,648,375",2/23/2022
1,South Korea,1/5/2022,"$2,440,708","1,184","1,184","2,913","$5,648,375",2/23/2022,https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea),https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea)/South-Korea#tab=box-office,"$5,648,375",2/23/2022
0,Japan,10/28/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea),https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea)/Japan#tab=box-office,"$5,648,375",2/23/2022
1,South Korea,1/5/2022,"$2,440,708","1,184","1,184","2,913","$5,648,375",2/23/2022,https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea),https://www.the-numbers.com/movie/Kyeonggwaneu-pi-(2022-South-Korea)/South-Korea#tab=box-office,"$5,648,375",2/23/2022
0,Australia,1/13/2022,"$192,700",232,232,536,"$509,138",10/20/2022,https://www.the-numbers.com/movie/355-The-(2021),https://www.the-numbers.com/movie/355-The-(2021)/Australia#tab=box-office,"$4,332,343",10/20/2022
