,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,2020/10/09,-,$685, ,1,$685,"  $3,376",weekend,1,
1,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,2020/10/23,-,"$1,661", ,1,"$1,661","  $4,982",weekend,3,
0,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,2020/10/09,-,$685, ,1,$685,"  $3,376",weekend,1,
1,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,2020/10/23,-,"$1,661", ,1,"$1,661","  $4,982",weekend,3,
0,https://www.the-numbers.com/movie/Croupier/Australia#tab=box-office,2001/04/13,-,"$43,558", ,11,"$3,960","  $58,047",weekend,1,
0,https://www.the-numbers.com/movie/Croupier/Australia#tab=box-office,2001/04/13,-,"$43,558", ,11,"$3,960","  $58,047",weekend,1,
0,https://www.the-numbers.com/movie/Gladiator-(2000)/Netherlands#tab=box-office,2020/08/07,19,"$15,173", ,60,$253,"  $4,773,278",weekend,"1,056",
0,https://www.the-numbers.com/movie/Gladiator-(2000)/Russia-(CIS)#tab=box-office,2021/10/22,18,"$10,654", ,60,$178,"  $10,654",weekend,"1,119",
0,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2020/10/09,-,$446, ,1,$446,"  $40,608,440",weekend,"1,066",
1,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/05/21,-,"$16,266", ,83,$196,"  $44,249,044",weekend,"1,098",
2,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/06/11,-,"$1,941", ,17,$114,"  $44,117,562",weekend,"1,101",
3,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/10/15,-,"$4,446", ,16,$278,"  $43,000,827",weekend,"1,119",
4,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2022/12/30,-,"$5,611", ,27,$208,"  $37,763,260",weekend,"1,182",
5,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2023/01/13,-,"$9,228", ,83,$111,"  $38,138,657",weekend,"1,184",
6,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2023/04/14,-,"$1,299", ,1,"$1,299","  $38,847,354",weekend,"1,197",
0,https://www.the-numbers.com/movie/Gladiator-(2000)/Netherlands#tab=box-office,2020/08/07,19,"$15,173", ,60,$253,"  $4,773,278",weekend,"1,056",
0,https://www.the-numbers.com/movie/Gladiator-(2000)/Russia-(CIS)#tab=box-office,2021/10/22,18,"$10,654", ,60,$178,"  $10,654",weekend,"1,119",
0,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2020/10/09,-,$446, ,1,$446,"  $40,608,440",weekend,"1,066",
1,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/05/21,-,"$16,266", ,83,$196,"  $44,249,044",weekend,"1,098",
2,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/06/11,-,"$1,941", ,17,$114,"  $44,117,562",weekend,"1,101",
3,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2021/10/15,-,"$4,446", ,16,$278,"  $43,000,827",weekend,"1,119",
4,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2022/12/30,-,"$5,611", ,27,$208,"  $37,763,260",weekend,"1,182",
5,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2023/01/13,-,"$9,228", ,83,$111,"  $38,138,657",weekend,"1,184",
6,https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,2023/04/14,-,"$1,299", ,1,"$1,299","  $38,847,354",weekend,"1,197",
0,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,2020/12/18,-,$680, ,1,$680,"  $636,073",weekend,2,
1,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,2020/12/25,-,$138,-80%,1,$138,"  $633,895",weekend,3,
0,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/United-Kingdom#tab=box-office,2020/10/30,-,$54, ,2,$27,  $54,weekend,1,
0,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,2020/12/18,-,$680, ,1,$680,"  $636,073",weekend,2,
1,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,2020/12/25,-,$138,-80%,1,$138,"  $633,895",weekend,3,
0,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/United-Kingdom#tab=box-office,2020/10/30,-,$54, ,2,$27,  $54,weekend,1,
0,https://www.the-numbers.com/movie/Chicken-Run/New-Zealand#tab=box-office,2023/06/30,-,$43, ,1,$43,  $43,weekend,"1,178",
