,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,4/10/1998,$0,0,5,10,"$12,181",4/2/2021,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Australia#tab=box-office,"$28,690,764",6/28/2023
1,Japan,9/19/1998,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Japan#tab=box-office,"$28,690,764",6/28/2023
2,Mexico,6/29/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Mexico#tab=box-office,"$28,690,764",6/28/2023
3,New Zealand,8/27/2020,$620,1,1,9,"$3,581",6/28/2023,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,"$28,690,764",6/28/2023
4,United Kingdom,9/21/2018,"$10,237",6,68,74,"$39,354",4/5/2023,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,"$28,690,764",6/28/2023
5,Rest of World,,,,,,"$28,635,648",,https://www.the-numbers.com/movie/Big-Lebowski-The,,"$28,690,764",6/28/2023
0,Australia,4/10/1998,$0,0,5,10,"$12,181",4/2/2021,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Australia#tab=box-office,"$28,690,764",6/28/2023
1,Japan,9/19/1998,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Japan#tab=box-office,"$28,690,764",6/28/2023
2,Mexico,6/29/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/Mexico#tab=box-office,"$28,690,764",6/28/2023
3,New Zealand,8/27/2020,$620,1,1,9,"$3,581",6/28/2023,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,"$28,690,764",6/28/2023
4,United Kingdom,9/21/2018,"$10,237",6,68,74,"$39,354",4/5/2023,https://www.the-numbers.com/movie/Big-Lebowski-The,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,"$28,690,764",6/28/2023
5,Rest of World,,,,,,"$28,635,648",,https://www.the-numbers.com/movie/Big-Lebowski-The,,"$28,690,764",6/28/2023
0,Australia,5/14/1998,$0,0,20,41,"$18,604",10/20/2022,https://www.the-numbers.com/movie/Wild-Things-(1998),https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,"$25,780,911",10/20/2022
1,Rest of World,,,,,,"$25,762,307",,https://www.the-numbers.com/movie/Wild-Things-(1998),,"$25,780,911",10/20/2022
0,Australia,5/14/1998,$0,0,20,41,"$18,604",10/20/2022,https://www.the-numbers.com/movie/Wild-Things-(1998),https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,"$25,780,911",10/20/2022
1,Rest of World,,,,,,"$25,762,307",,https://www.the-numbers.com/movie/Wild-Things-(1998),,"$25,780,911",10/20/2022
0,United Kingdom,6/24/2022,"$6,430",8,8,8,"$6,430",6/29/2022,https://www.the-numbers.com/movie/Big-Hit-The,https://www.the-numbers.com/movie/Big-Hit-The/United-Kingdom#tab=box-office,"$6,430",6/29/2022
0,United Kingdom,6/24/2022,"$6,430",8,8,8,"$6,430",6/29/2022,https://www.the-numbers.com/movie/Big-Hit-The,https://www.the-numbers.com/movie/Big-Hit-The/United-Kingdom#tab=box-office,"$6,430",6/29/2022
0,New Zealand,12/30/2021,$0,0,1,1,$586,6/19/2023,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas/New-Zealand#tab=box-office,"$3,031,628",6/19/2023
1,Rest of World,,,,,,"$3,031,042",,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas,,"$3,031,628",6/19/2023
0,New Zealand,12/30/2021,$0,0,1,1,$586,6/19/2023,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas/New-Zealand#tab=box-office,"$3,031,628",6/19/2023
1,Rest of World,,,,,,"$3,031,042",,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas,,"$3,031,628",6/19/2023
0,New Zealand,6/1/2023,$512,1,1,1,$512,6/6/2023,https://www.the-numbers.com/movie/Truman-Show-The,https://www.the-numbers.com/movie/Truman-Show-The/New-Zealand#tab=box-office,"$138,500,000",6/6/2023
1,South Korea,10/24/1998,$0,0,133,231,"$112,007",4/28/2020,https://www.the-numbers.com/movie/Truman-Show-The,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,"$138,500,000",6/6/2023
2,Rest of World,,,,,,"$138,387,481",,https://www.the-numbers.com/movie/Truman-Show-The,,"$138,500,000",6/6/2023
0,New Zealand,6/1/2023,$512,1,1,1,$512,6/6/2023,https://www.the-numbers.com/movie/Truman-Show-The,https://www.the-numbers.com/movie/Truman-Show-The/New-Zealand#tab=box-office,"$138,500,000",6/6/2023
1,South Korea,10/24/1998,$0,0,133,231,"$112,007",4/28/2020,https://www.the-numbers.com/movie/Truman-Show-The,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,"$138,500,000",6/6/2023
2,Rest of World,,,,,,"$138,387,481",,https://www.the-numbers.com/movie/Truman-Show-The,,"$138,500,000",6/6/2023
0,South Korea,1/25/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mulan-(1998),https://www.the-numbers.com/movie/Mulan-(1998)/South-Korea#tab=box-office,"$182,879,746",
0,South Korea,1/25/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Mulan-(1998),https://www.the-numbers.com/movie/Mulan-(1998)/South-Korea#tab=box-office,"$182,879,746",
0,New Zealand,6/10/2021,$398,1,1,1,$398,6/16/2021,https://www.the-numbers.com/movie/Out-of-Sight-(1998),https://www.the-numbers.com/movie/Out-of-Sight-(1998)/New-Zealand#tab=box-office,"$40,000,000",6/16/2021
1,Rest of World,,,,,,"$39,999,602",,https://www.the-numbers.com/movie/Out-of-Sight-(1998),,"$40,000,000",6/16/2021
0,New Zealand,6/10/2021,$398,1,1,1,$398,6/16/2021,https://www.the-numbers.com/movie/Out-of-Sight-(1998),https://www.the-numbers.com/movie/Out-of-Sight-(1998)/New-Zealand#tab=box-office,"$40,000,000",6/16/2021
1,Rest of World,,,,,,"$39,999,602",,https://www.the-numbers.com/movie/Out-of-Sight-(1998),,"$40,000,000",6/16/2021
0,China,5/22/2021,"$2,910,000","21,691","21,691","29,105","$9,920,000",6/17/2021,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,"$10,806,546",4/11/2023
1,Portugal,4/6/2023,$700,7,7,7,$720,4/11/2023,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/Portugal#tab=box-office,"$10,806,546",4/11/2023
2,South Korea,11/19/1999,$0,0,12,12,"$885,826",1/4/2023,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/South-Korea#tab=box-office,"$10,806,546",4/11/2023
0,China,5/22/2021,"$2,910,000","21,691","21,691","29,105","$9,920,000",6/17/2021,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,"$10,806,546",4/11/2023
1,Portugal,4/6/2023,$700,7,7,7,$720,4/11/2023,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/Portugal#tab=box-office,"$10,806,546",4/11/2023
2,South Korea,11/19/1999,$0,0,12,12,"$885,826",1/4/2023,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/South-Korea#tab=box-office,"$10,806,546",4/11/2023
0,Australia,2/4/1999,$0,0,2,28,"$87,680",9/25/2020,https://www.the-numbers.com/movie/Mysteries-of-Egypt,https://www.the-numbers.com/movie/Mysteries-of-Egypt/Australia#tab=box-office,"$49,406,714",9/25/2020
1,Rest of World,,,,,,"$49,319,034",,https://www.the-numbers.com/movie/Mysteries-of-Egypt,,"$49,406,714",9/25/2020
0,Australia,2/4/1999,$0,0,2,28,"$87,680",9/25/2020,https://www.the-numbers.com/movie/Mysteries-of-Egypt,https://www.the-numbers.com/movie/Mysteries-of-Egypt/Australia#tab=box-office,"$49,406,714",9/25/2020
1,Rest of World,,,,,,"$49,319,034",,https://www.the-numbers.com/movie/Mysteries-of-Egypt,,"$49,406,714",9/25/2020
0,Australia,11/19/1998,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Saving-Private-Ryan,https://www.the-numbers.com/movie/Saving-Private-Ryan/Australia#tab=box-office,"$268,700,000",
0,Australia,11/19/1998,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Saving-Private-Ryan,https://www.the-numbers.com/movie/Saving-Private-Ryan/Australia#tab=box-office,"$268,700,000",
0,Australia,9/24/1998,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Parent-Trap-The-(1998),https://www.the-numbers.com/movie/Parent-Trap-The-(1998)/Australia#tab=box-office,"$17,668,900",
0,Australia,9/24/1998,$0,0,1,1,$0,,https://www.the-numbers.com/movie/Parent-Trap-The-(1998),https://www.the-numbers.com/movie/Parent-Trap-The-(1998)/Australia#tab=box-office,"$17,668,900",
0,United Kingdom,10/29/2021,"$27,839",183,183,183,"$27,839",11/7/2021,https://www.the-numbers.com/movie/Blade,https://www.the-numbers.com/movie/Blade/United-Kingdom#tab=box-office,"$61,095,812",11/7/2021
1,Rest of World,,,,,,"$61,067,973",,https://www.the-numbers.com/movie/Blade,,"$61,095,812",11/7/2021
