,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/American-Gigolo,"Feb 1, 1980",1,"$3,559,930", ,570,"$6,245","  $3,559,930",weekend,1,
0,https://www.the-numbers.com/movie/Fog-The-(1980),"Oct 26, 2018",43,"$39,255", ,30,"$1,309","  $21,417,616",weekend,"2,022",
1,https://www.the-numbers.com/movie/Fog-The-(1980),"Nov 2, 2018",69,"$3,746",-90%,6,$624,"  $21,442,390",weekend,"2,023",
2,https://www.the-numbers.com/movie/Fog-The-(1980),"Nov 9, 2018",81,"$1,408",-62%,3,$469,"  $21,445,318",weekend,"2,024",
0,https://www.the-numbers.com/movie/Fog-The-(1980),"Oct 26, 2018",42,"$60,283", ,30,"$2,009","  $21,438,644",daily,"2,022",
1,https://www.the-numbers.com/movie/Fog-The-(1980),"Nov 2, 2018",67,"$5,266",-91%,6,$878,"  $21,443,910",daily,"2,023",
0,https://www.the-numbers.com/movie/Fog-The-(1980),"Oct 26, 2018",42,"$60,283", ,30,"$2,009","  $21,438,644",weekly,"2,022",
1,https://www.the-numbers.com/movie/Fog-The-(1980),"Nov 2, 2018",67,"$5,266",-91%,6,$878,"  $21,443,910",weekly,"2,023",
0,https://www.the-numbers.com/movie/Caligula,"Sep 17, 1999",79,"$8,669", ,2,"$4,335","  $8,669",weekend,"1,025",
1,https://www.the-numbers.com/movie/Caligula,"Sep 24, 1999",75,"$13,279",+53%,2,"$6,640","  $27,289",weekend,"1,026",
2,https://www.the-numbers.com/movie/Caligula,"Oct 1, 1999",72,"$18,405",+39%,6,"$3,068","  $58,421",weekend,"1,027",
3,https://www.the-numbers.com/movie/Caligula,"Oct 8, 1999",76,"$9,654",-48%,5,"$1,931","  $80,256",weekend,"1,028",
4,https://www.the-numbers.com/movie/Caligula,"Oct 15, 1999",91,"$5,800",-40%,3,"$1,933","  $92,200",weekend,"1,029",
0,https://www.the-numbers.com/movie/Caligula,"Sep 17, 1999",77,"$14,010", ,2,"$7,005","  $14,010",daily,"1,025",
1,https://www.the-numbers.com/movie/Caligula,"Sep 24, 1999",72,"$26,006",+86%,2,"$13,003","  $40,016",daily,"1,026",
2,https://www.the-numbers.com/movie/Caligula,"Oct 1, 1999",65,"$30,586",+18%,6,"$5,098","  $70,602",daily,"1,027",
3,https://www.the-numbers.com/movie/Caligula,"Oct 8, 1999",74,"$15,798",-48%,5,"$3,160","  $86,400",daily,"1,028",
0,https://www.the-numbers.com/movie/Caligula,"Sep 17, 1999",77,"$14,010", ,2,"$7,005","  $14,010",weekly,"1,025",
1,https://www.the-numbers.com/movie/Caligula,"Sep 24, 1999",72,"$26,006",+86%,2,"$13,003","  $40,016",weekly,"1,026",
2,https://www.the-numbers.com/movie/Caligula,"Oct 1, 1999",65,"$30,586",+18%,6,"$5,098","  $70,602",weekly,"1,027",
3,https://www.the-numbers.com/movie/Caligula,"Oct 8, 1999",74,"$15,798",-48%,5,"$3,160","  $86,400",weekly,"1,028",
0,https://www.the-numbers.com/movie/Hero-At-Large,"Feb 8, 1980",3,"$1,850,725", ,486,"$3,808","  $1,850,725",weekend,1,
0,https://www.the-numbers.com/movie/Last-Married-Couple-in-America-The,"Feb 8, 1980",2,"$2,454,289", ,488,"$5,029","  $2,454,289",weekend,1,
0,https://www.the-numbers.com/movie/Foxes,"Feb 29, 1980",2,"$221,141", ,34,"$6,504","  $221,141",weekend,1,
0,https://www.the-numbers.com/movie/Coal-Miners-Daughter-(1980),"Mar 7, 1980",1,"$3,366,443", ,437,"$7,704","  $3,366,443",weekend,1,
0,https://www.the-numbers.com/movie/Little-Miss-Marker,"Mar 21, 1980",2,"$853,173", ,472,"$1,808","  $853,173",weekend,1,
0,https://www.the-numbers.com/movie/Where-the-Buffalo-Roam,"Apr 25, 1980",1,"$1,750,593", ,464,"$3,773","  $1,750,593",weekend,1,
0,https://www.the-numbers.com/movie/Friday-the-13th-(1980),"May 9, 1980",1,"$5,816,321", ,"1,127","$5,161","  $5,816,321",weekend,1,
0,https://www.the-numbers.com/movie/Nude-Bomb-The,"May 9, 1980",2,"$3,565,066", ,793,"$4,496","  $3,565,066",weekend,1,
0,https://www.the-numbers.com/movie/Fame,"May 16, 1980",3,"$118,160", ,3,"$39,387","  $118,160",weekend,1,
0,https://www.the-numbers.com/movie/Long-Riders-The,"May 16, 1980",1,"$2,351,112", ,759,"$3,098","  $2,351,112",weekend,1,
0,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"May 23, 1980",1,"$4,910,483", ,126,"$38,972","  $7,244,308",weekend,1,
1,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jun 6, 1980",1,"$4,339,769", ,126,"$34,443","  $11,584,077",weekend,3,
2,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jun 13, 1980",3,"$3,606,000",-17%,126,"$28,619","  $15,190,077",weekend,4,
3,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jun 20, 1980",1,"$10,840,307",+201%,823,"$13,172","  $47,332,853",weekend,5,
4,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jun 27, 1980",1,"$9,217,874",-15%,821,"$11,228","  $64,904,375",weekend,6,
5,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jul 4, 1980",1,"$8,309,772",-10%,880,"$9,443","  $81,958,005",weekend,7,
6,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jul 11, 1980",1,"$6,652,858",-20%,858,"$7,754","  $94,296,366",weekend,8,
7,https://www.the-numbers.com/movie/Star-Wars-Ep-V-The-Empire-Strikes-Back,"Jul 18, 1980",1,"$6,721,000",+1%,"1,089","$6,172","  $105,714,000",weekend,9,
