,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 13, 1989",8,"$3,306,320", ,"1,117","$2,960","  $3,306,320",weekend,1,
1,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 20, 1989",9,"$1,391,910",-58%,"1,118","$1,245","  $5,592,947",weekend,2,
2,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 27, 1989",15,"$777,700",-44%,"1,110",$701,"  $6,862,127",weekend,3,
0,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 13, 1989",8,"$4,201,037", ,"1,117","$3,761","  $4,201,037",daily,1,
1,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 20, 1989",9,"$1,883,390",-55%,"1,118","$1,685","  $6,084,427",daily,2,
0,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 13, 1989",8,"$4,201,037", ,"1,117","$3,761","  $4,201,037",weekly,1,
1,https://www.the-numbers.com/movie/Deepstar-Six,"Jan 20, 1989",9,"$1,883,390",-55%,"1,118","$1,685","  $6,084,427",weekly,2,
0,https://www.the-numbers.com/movie/Physical-Evidence,"Jan 27, 1989",9,"$1,777,358", ,691,"$2,572","  $1,777,358",weekend,1,
0,https://www.the-numbers.com/movie/Three-Fugitives,"Jan 27, 1989",2,"$6,434,717", ,"1,153","$5,581","  $6,434,717",weekend,1,
1,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 3, 1989",1,"$5,477,051",-15%,"1,191","$4,599","  $13,616,401",weekend,2,
2,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 10, 1989",2,"$5,096,954",-7%,"1,374","$3,710","  $20,056,453",weekend,3,
3,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 17, 1989",4,"$4,589,534",-10%,"1,374","$3,340","  $26,053,618",weekend,4,
4,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 24, 1989",5,"$2,739,598",-40%,"1,354","$2,023","  $29,611,989",weekend,5,
5,https://www.the-numbers.com/movie/Three-Fugitives,"Mar 3, 1989",6,"$2,516,263",-8%,"1,230","$2,046","  $32,882,158",weekend,6,
6,https://www.the-numbers.com/movie/Three-Fugitives,"May 12, 1989",25,"$176,339", ,324,$544,"  $39,395,321",weekend,16,
0,https://www.the-numbers.com/movie/Three-Fugitives,"Jan 27, 1989",2,"$8,139,350", ,"1,153","$7,059","  $8,139,350",daily,1,
1,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 3, 1989",2,"$6,820,149",-16%,"1,191","$5,726","  $14,959,499",daily,2,
2,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 10, 1989",2,"$6,504,585",-5%,"1,374","$4,734","  $21,464,084",daily,3,
3,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 17, 1989",4,"$5,408,307",-17%,"1,374","$3,936","  $26,872,391",daily,4,
4,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 24, 1989",5,"$3,493,504",-35%,"1,354","$2,580","  $30,365,895",daily,5,
0,https://www.the-numbers.com/movie/Three-Fugitives,"Jan 27, 1989",2,"$8,139,350", ,"1,153","$7,059","  $8,139,350",weekly,1,
1,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 3, 1989",2,"$6,820,149",-16%,"1,191","$5,726","  $14,959,499",weekly,2,
2,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 10, 1989",2,"$6,504,585",-5%,"1,374","$4,734","  $21,464,084",weekly,3,
3,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 17, 1989",4,"$5,408,307",-17%,"1,374","$3,936","  $26,872,391",weekly,4,
4,https://www.the-numbers.com/movie/Three-Fugitives,"Feb 24, 1989",5,"$3,493,504",-35%,"1,354","$2,580","  $30,365,895",weekly,5,
0,https://www.the-numbers.com/movie/Her-Alibi,"Feb 3, 1989",3,"$5,037,047", ,"1,429","$3,525","  $5,037,047",weekend,1,
1,https://www.the-numbers.com/movie/Her-Alibi,"Feb 10, 1989",5,"$3,443,772",-32%,"1,429","$2,410","  $9,691,050",weekend,2,
0,https://www.the-numbers.com/movie/Her-Alibi,"Feb 3, 1989",3,"$6,247,278", ,"1,429","$4,372","  $6,247,278",daily,1,
0,https://www.the-numbers.com/movie/Her-Alibi,"Feb 3, 1989",3,"$6,247,278", ,"1,429","$4,372","  $6,247,278",weekly,1,
0,https://www.the-numbers.com/movie/Whos-Harry-Crumb,"Feb 3, 1989",5,"$3,862,719", ,"1,197","$3,227","  $3,862,719",weekend,1,
1,https://www.the-numbers.com/movie/Whos-Harry-Crumb,"Feb 10, 1989",8,"$2,314,536",-40%,"1,198","$1,932","  $6,985,617",weekend,2,
