,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,New Zealand,6/1/2023,$603,1,1,1,$603,6/6/2023,https://www.the-numbers.com/movie/Blazing-Saddles,https://www.the-numbers.com/movie/Blazing-Saddles/New-Zealand#tab=box-office,$603,6/6/2023
0,New Zealand,6/1/2023,$603,1,1,1,$603,6/6/2023,https://www.the-numbers.com/movie/Blazing-Saddles,https://www.the-numbers.com/movie/Blazing-Saddles/New-Zealand#tab=box-office,$603,6/6/2023
0,Australia,2/14/1975,$0,0,3,3,$0,,https://www.the-numbers.com/movie/Chinatown,https://www.the-numbers.com/movie/Chinatown/Australia#tab=box-office,$0,
0,Australia,2/14/1975,$0,0,3,3,$0,,https://www.the-numbers.com/movie/Chinatown,https://www.the-numbers.com/movie/Chinatown/Australia#tab=box-office,$0,
0,Australia,2/9/1984,$0,0,1,3,$0,,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974),https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974)/Australia#tab=box-office,$0,
1,Brazil,2/16/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974),https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974)/Brazil#tab=box-office,$0,
0,Australia,2/9/1984,$0,0,1,3,$0,,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974),https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974)/Australia#tab=box-office,$0,
1,Brazil,2/16/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974),https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(1974)/Brazil#tab=box-office,$0,
0,Australia,9/8/2017,$496,1,4,9,"$21,997",4/2/2021,https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974),https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974)/Australia#tab=box-office,"$1,974,270",4/2/2021
1,New Zealand,4/7/2018,$0,0,2,5,"$1,952,273",12/14/2020,https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974),https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974)/New-Zealand#tab=box-office,"$1,974,270",4/2/2021
0,Australia,9/8/2017,$496,1,4,9,"$21,997",4/2/2021,https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974),https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974)/Australia#tab=box-office,"$1,974,270",4/2/2021
1,New Zealand,4/7/2018,$0,0,2,5,"$1,952,273",12/14/2020,https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974),https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(1974)/New-Zealand#tab=box-office,"$1,974,270",4/2/2021
0,Australia,3/3/2022,"$21,959",53,53,57,"$22,735",10/20/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/Australia#tab=box-office,"$86,682",5/30/2023
1,New Zealand,3/3/2022,"$3,596",11,11,13,"$3,835",10/20/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/New-Zealand#tab=box-office,"$86,682",5/30/2023
2,Portugal,10/14/1977,$0,0,1,1,$452,5/30/2023,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/Portugal#tab=box-office,"$86,682",5/30/2023
3,United Kingdom,3/4/2022,"$59,660",202,202,202,"$59,660",3/9/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/United-Kingdom#tab=box-office,"$86,682",5/30/2023
0,Australia,3/3/2022,"$21,959",53,53,57,"$22,735",10/20/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/Australia#tab=box-office,"$86,682",5/30/2023
1,New Zealand,3/3/2022,"$3,596",11,11,13,"$3,835",10/20/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/New-Zealand#tab=box-office,"$86,682",5/30/2023
2,Portugal,10/14/1977,$0,0,1,1,$452,5/30/2023,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/Portugal#tab=box-office,"$86,682",5/30/2023
3,United Kingdom,3/4/2022,"$59,660",202,202,202,"$59,660",3/9/2022,https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974),https://www.the-numbers.com/movie/Godfather-Part-II-The-(1974)/United-Kingdom#tab=box-office,"$86,682",5/30/2023
0,Australia,9/25/2020,$231,1,1,1,$489,10/2/2020,https://www.the-numbers.com/movie/Young-Frankenstein,https://www.the-numbers.com/movie/Young-Frankenstein/Australia#tab=box-office,$489,10/2/2020
1,Italy,2/27/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Young-Frankenstein,https://www.the-numbers.com/movie/Young-Frankenstein/Italy#tab=box-office,$489,10/2/2020
0,Australia,9/25/2020,$231,1,1,1,$489,10/2/2020,https://www.the-numbers.com/movie/Young-Frankenstein,https://www.the-numbers.com/movie/Young-Frankenstein/Australia#tab=box-office,$489,10/2/2020
1,Italy,2/27/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Young-Frankenstein,https://www.the-numbers.com/movie/Young-Frankenstein/Italy#tab=box-office,$489,10/2/2020
0,Australia,3/27/1975,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Towering-Inferno,https://www.the-numbers.com/movie/Towering-Inferno/Australia#tab=box-office,"$23,700,000",
0,Australia,3/27/1975,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Towering-Inferno,https://www.the-numbers.com/movie/Towering-Inferno/Australia#tab=box-office,"$23,700,000",
0,United Kingdom,12/20/1974,$0,0,102,102,"$9,866",6/15/2022,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The/United-Kingdom#tab=box-office,"$76,600,000",6/15/2022
1,Rest of World,,,,,,"$76,590,134",,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The,,"$76,600,000",6/15/2022
0,United Kingdom,12/20/1974,$0,0,102,102,"$9,866",6/15/2022,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The/United-Kingdom#tab=box-office,"$76,600,000",6/15/2022
1,Rest of World,,,,,,"$76,590,134",,https://www.the-numbers.com/movie/Man-with-the-Golden-Gun-The,,"$76,600,000",6/15/2022
