,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2015/07/10,32,"$3,200", ,28,$114,"  $3,200",weekend,1,
1,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2020/11/13,-,$29, ,1,$29,"  $5,867",weekend,280,
2,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2020/12/11,-,"$5,097", ,22,$232,"  $10,975",weekend,284,
0,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2015/07/10,32,"$3,200", ,28,$114,"  $3,200",weekend,1,
1,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2020/11/13,-,$29, ,1,$29,"  $5,867",weekend,280,
2,https://www.the-numbers.com/movie/Casino-Royale/United-Kingdom#tab=box-office,2020/12/11,-,"$5,097", ,22,$232,"  $10,975",weekend,284,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/Australia#tab=box-office,2020/11/06,-,"$1,276", ,24,$53,  $0,weekend,1,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/New-Zealand#tab=box-office,2020/11/13,-,$332, ,10,$33,  $332,weekend,1,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/United-Kingdom#tab=box-office,2020/11/27,-,$43, ,1,$43,  $43,weekend,37,
1,https://www.the-numbers.com/movie/You-Only-Live-Twice/United-Kingdom#tab=box-office,2022/05/13,-,"$9,830", ,96,$102,"  $9,830",weekend,113,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/Australia#tab=box-office,2020/11/06,-,"$1,276", ,24,$53,  $0,weekend,1,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/New-Zealand#tab=box-office,2020/11/13,-,$332, ,10,$33,  $332,weekend,1,
0,https://www.the-numbers.com/movie/You-Only-Live-Twice/United-Kingdom#tab=box-office,2020/11/27,-,$43, ,1,$43,  $43,weekend,37,
1,https://www.the-numbers.com/movie/You-Only-Live-Twice/United-Kingdom#tab=box-office,2022/05/13,-,"$9,830", ,96,$102,"  $9,830",weekend,113,
0,https://www.the-numbers.com/movie/In-the-Heat-of-the-Night/United-Kingdom#tab=box-office,2016/11/18,-,"$11,130", ,5,"$2,226","  $11,130",weekend,1,
0,https://www.the-numbers.com/movie/In-the-Heat-of-the-Night/United-Kingdom#tab=box-office,2016/11/18,-,"$11,130", ,5,"$2,226","  $11,130",weekend,1,
0,https://www.the-numbers.com/movie/Bonnie-and-Clyde-(1967)/New-Zealand#tab=box-office,2023/01/27,-,$128, ,1,$128,  $128,weekend,1,
0,https://www.the-numbers.com/movie/Bonnie-and-Clyde-(1967)/New-Zealand#tab=box-office,2023/01/27,-,$128, ,1,$128,  $128,weekend,1,
0,https://www.the-numbers.com/movie/Cool-Hand-Luke/Australia#tab=box-office,2020/09/11,-,$321, ,1,$321,  $321,weekend,1,
0,https://www.the-numbers.com/movie/Cool-Hand-Luke/New-Zealand#tab=box-office,2022/04/29,-,$45, ,1,$45,  $67,weekend,98,
0,https://www.the-numbers.com/movie/Cool-Hand-Luke/Australia#tab=box-office,2020/09/11,-,$321, ,1,$321,  $321,weekend,1,
0,https://www.the-numbers.com/movie/Cool-Hand-Luke/New-Zealand#tab=box-office,2022/04/29,-,$45, ,1,$45,  $67,weekend,98,
0,https://www.the-numbers.com/movie/In-Cold-Blood/United-Kingdom#tab=box-office,2015/09/11,40,"$7,551", ,6,"$1,259","  $7,551",weekend,1,
0,https://www.the-numbers.com/movie/In-Cold-Blood/United-Kingdom#tab=box-office,2015/09/11,40,"$7,551", ,6,"$1,259","  $7,551",weekend,1,
0,https://www.the-numbers.com/movie/Graduate-The/South-Korea#tab=box-office,2020/02/14,18,"$10,806", ,42,$257,"  $24,937",weekend,"2,540",
1,https://www.the-numbers.com/movie/Graduate-The/South-Korea#tab=box-office,2020/02/21,25,"$2,211",-80%,18,$123,"  $32,890",weekend,"2,541",
0,https://www.the-numbers.com/movie/Graduate-The/United-Kingdom#tab=box-office,2017/06/23,-,"$36,841", ,28,"$1,316","  $36,841",weekend,1,
0,https://www.the-numbers.com/movie/Graduate-The/South-Korea#tab=box-office,2020/02/14,18,"$10,806", ,42,$257,"  $24,937",weekend,"2,540",
1,https://www.the-numbers.com/movie/Graduate-The/South-Korea#tab=box-office,2020/02/21,25,"$2,211",-80%,18,$123,"  $32,890",weekend,"2,541",
0,https://www.the-numbers.com/movie/Graduate-The/United-Kingdom#tab=box-office,2017/06/23,-,"$36,841", ,28,"$1,316","  $36,841",weekend,1,
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Australia#tab=box-office,2020/07/17,-,$986, ,1,$986,  $986,weekend,881,
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Australia#tab=box-office,2020/10/09,-,$806, ,1,$806,"  $2,013",weekend,893,
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/08/07,-,$550, ,1,$550,  $550,weekend,846,
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/10/23,-,$303, ,1,$303,  $303,weekend,857,
2,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/11/27,-,$143, ,1,$143,  $143,weekend,862,
3,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2022/03/18,-,$441, ,1,$441,  $582,weekend,930,
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/04,-,$149, ,1,$149,  $184,weekend,"2,694",
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/11,19,$490,+229%,1,$490,  $674,weekend,"2,695",
2,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/18,23,$639,+30%,1,$639,"  $1,315",weekend,"2,696",
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Australia#tab=box-office,2020/07/17,-,$986, ,1,$986,  $986,weekend,881,
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Australia#tab=box-office,2020/10/09,-,$806, ,1,$806,"  $2,013",weekend,893,
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/08/07,-,$550, ,1,$550,  $550,weekend,846,
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/10/23,-,$303, ,1,$303,  $303,weekend,857,
2,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2020/11/27,-,$143, ,1,$143,  $143,weekend,862,
3,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/New-Zealand#tab=box-office,2022/03/18,-,$441, ,1,$441,  $582,weekend,930,
0,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/04,-,$149, ,1,$149,  $184,weekend,"2,694",
1,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/11,19,$490,+229%,1,$490,  $674,weekend,"2,695",
2,https://www.the-numbers.com/movie/Buono-il-brutto-il-cattivo-Il/Portugal#tab=box-office,2020/09/18,23,$639,+30%,1,$639,"  $1,315",weekend,"2,696",
