,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,France,1/18/2006,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Chaos-(2005-Action),https://www.the-numbers.com/movie/Chaos-(2005-Action)/France#tab=box-office,$0,
0,France,1/18/2006,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Chaos-(2005-Action),https://www.the-numbers.com/movie/Chaos-(2005-Action)/France#tab=box-office,$0,
0,Malaysia,8/13/2015,$351,2,2,2,$351,8/18/2015,https://www.the-numbers.com/movie/Deep-Sea-3D,https://www.the-numbers.com/movie/Deep-Sea-3D/Malaysia#tab=box-office,"$41,778,182",8/18/2015
1,Rest of World,,,,,,"$41,777,831",,https://www.the-numbers.com/movie/Deep-Sea-3D,,"$41,778,182",8/18/2015
0,Malaysia,8/13/2015,$351,2,2,2,$351,8/18/2015,https://www.the-numbers.com/movie/Deep-Sea-3D,https://www.the-numbers.com/movie/Deep-Sea-3D/Malaysia#tab=box-office,"$41,778,182",8/18/2015
1,Rest of World,,,,,,"$41,777,831",,https://www.the-numbers.com/movie/Deep-Sea-3D,,"$41,778,182",8/18/2015
0,New Zealand,5/11/2006,$0,0,1,1,$356,10/19/2022,https://www.the-numbers.com/movie/Hills-Have-Eyes-The,https://www.the-numbers.com/movie/Hills-Have-Eyes-The/New-Zealand#tab=box-office,"$28,576,950",10/19/2022
1,Rest of World,,,,,,"$28,576,594",,https://www.the-numbers.com/movie/Hills-Have-Eyes-The,,"$28,576,950",10/19/2022
0,New Zealand,5/11/2006,$0,0,1,1,$356,10/19/2022,https://www.the-numbers.com/movie/Hills-Have-Eyes-The,https://www.the-numbers.com/movie/Hills-Have-Eyes-The/New-Zealand#tab=box-office,"$28,576,950",10/19/2022
1,Rest of World,,,,,,"$28,576,594",,https://www.the-numbers.com/movie/Hills-Have-Eyes-The,,"$28,576,950",10/19/2022
0,South Korea,11/2/2022,"$11,507",38,38,64,"$2,155,765",11/16/2022,https://www.the-numbers.com/movie/V-for-Vendetta,https://www.the-numbers.com/movie/V-for-Vendetta/South-Korea#tab=box-office,"$59,703,127",11/16/2022
1,United Kingdom,10/30/2020,"$6,914",126,126,129,"$20,879",11/11/2020,https://www.the-numbers.com/movie/V-for-Vendetta,https://www.the-numbers.com/movie/V-for-Vendetta/United-Kingdom#tab=box-office,"$59,703,127",11/16/2022
2,Rest of World,,,,,,"$57,526,483",,https://www.the-numbers.com/movie/V-for-Vendetta,,"$59,703,127",11/16/2022
0,South Korea,11/2/2022,"$11,507",38,38,64,"$2,155,765",11/16/2022,https://www.the-numbers.com/movie/V-for-Vendetta,https://www.the-numbers.com/movie/V-for-Vendetta/South-Korea#tab=box-office,"$59,703,127",11/16/2022
1,United Kingdom,10/30/2020,"$6,914",126,126,129,"$20,879",11/11/2020,https://www.the-numbers.com/movie/V-for-Vendetta,https://www.the-numbers.com/movie/V-for-Vendetta/United-Kingdom#tab=box-office,"$59,703,127",11/16/2022
2,Rest of World,,,,,,"$57,526,483",,https://www.the-numbers.com/movie/V-for-Vendetta,,"$59,703,127",11/16/2022
0,Australia,5/11/2006,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Benchwarmers-The,https://www.the-numbers.com/movie/Benchwarmers-The/Australia#tab=box-office,"$5,219,972",
0,Australia,5/11/2006,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Benchwarmers-The,https://www.the-numbers.com/movie/Benchwarmers-The/Australia#tab=box-office,"$5,219,972",
