,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/08/12,20,"$21,894", ,87,$252,"  $21,894",weekend,1,
1,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/08/19,-,"$4,875",-78%,14,$348,"  $35,259",weekend,2,
2,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/08/26,-,"$2,450",-50%,4,$613,"  $38,057",weekend,3,
3,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/09/02,-,$714,-71%,2,$357,"  $39,113",weekend,4,
4,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/09/23,-,$86, ,1,$86,"  $38,471",weekend,7,
5,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/10/07,-,$391, ,1,$391,"  $37,083",weekend,9,
6,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2022/10/28,-,"$1,074", ,1,"$1,074","  $39,404",weekend,12,
7,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2023/02/24,-,$406, ,1,$406,"  $43,967",weekend,29,
8,https://www.the-numbers.com/movie/Cabaret/Australia#tab=box-office,2023/05/26,-,$205, ,1,$205,"  $42,866",weekend,42,
0,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,2022/08/12,20,"$3,242", ,17,$191,"  $3,242",weekend,61,
1,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,2022/08/19,-,$545,-83%,5,$109,"  $5,720",weekend,62,
2,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,2022/08/26,-,$779,+43%,2,$390,"  $6,404",weekend,63,
3,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,2022/09/02,-,$17,-98%,2,$9,"  $6,568",weekend,64,
4,https://www.the-numbers.com/movie/Cabaret/New-Zealand#tab=box-office,2022/09/09,-,$116,+582%,2,$58,"  $6,697",weekend,65,
