,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Cinderella-(1950)/Australia#tab=box-office,2020/10/09,-,$274, ,2,$137,"  $39,188",weekend,1,
0,https://www.the-numbers.com/movie/Cinderella-(1950)/New-Zealand#tab=box-office,2020/10/02,-,$187, ,3,$62,  $187,weekend,398,
0,https://www.the-numbers.com/movie/Cinderella-(1950)/Australia#tab=box-office,2020/10/09,-,$274, ,2,$137,"  $39,188",weekend,1,
0,https://www.the-numbers.com/movie/Cinderella-(1950)/New-Zealand#tab=box-office,2020/10/02,-,$187, ,3,$62,  $187,weekend,398,
0,https://www.the-numbers.com/movie/All-About-Eve/Australia#tab=box-office,2020/11/06,-,$463, ,1,$463,  $0,weekend,1,
0,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/07/10,-,$808, ,6,$135,  $808,weekend,1,
1,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/07/24,-,$29, ,1,$29,"  $1,672",weekend,3,
2,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/11/06,-,$24, ,1,$24,"  $1,734",weekend,18,
0,https://www.the-numbers.com/movie/All-About-Eve/Australia#tab=box-office,2020/11/06,-,$463, ,1,$463,  $0,weekend,1,
0,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/07/10,-,$808, ,6,$135,  $808,weekend,1,
1,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/07/24,-,$29, ,1,$29,"  $1,672",weekend,3,
2,https://www.the-numbers.com/movie/All-About-Eve/New-Zealand#tab=box-office,2020/11/06,-,$24, ,1,$24,"  $1,734",weekend,18,
