,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
1,Rest of World,,,,,,"$4,851,696",,https://www.the-numbers.com/movie/Rookie-The-(2002),,"$4,891,444",4/9/2020
0,United Kingdom,4/12/2002,$0,0,2,2,"$14,857,190",8/6/2020,https://www.the-numbers.com/movie/Bend-it-Like-Beckham,https://www.the-numbers.com/movie/Bend-it-Like-Beckham/United-Kingdom#tab=box-office,"$42,022,593",8/6/2020
1,Rest of World,,,,,,"$27,165,403",,https://www.the-numbers.com/movie/Bend-it-Like-Beckham,,"$42,022,593",8/6/2020
0,United Kingdom,4/12/2002,$0,0,2,2,"$14,857,190",8/6/2020,https://www.the-numbers.com/movie/Bend-it-Like-Beckham,https://www.the-numbers.com/movie/Bend-it-Like-Beckham/United-Kingdom#tab=box-office,"$42,022,593",8/6/2020
1,Rest of World,,,,,,"$27,165,403",,https://www.the-numbers.com/movie/Bend-it-Like-Beckham,,"$42,022,593",8/6/2020
0,Australia,4/18/2002,"$1,297,995",267,267,267,"$1,297,995",4/1/2020,https://www.the-numbers.com/movie/Scorpion-King-The,https://www.the-numbers.com/movie/Scorpion-King-The/Australia#tab=box-office,"$75,310,634",4/1/2020
1,Rest of World,,,,,,"$74,012,639",,https://www.the-numbers.com/movie/Scorpion-King-The,,"$75,310,634",4/1/2020
0,Australia,4/18/2002,"$1,297,995",267,267,267,"$1,297,995",4/1/2020,https://www.the-numbers.com/movie/Scorpion-King-The,https://www.the-numbers.com/movie/Scorpion-King-The/Australia#tab=box-office,"$75,310,634",4/1/2020
1,Rest of World,,,,,,"$74,012,639",,https://www.the-numbers.com/movie/Scorpion-King-The,,"$75,310,634",4/1/2020
0,Australia,6/6/2002,$0,0,2,82,"$689,894",10/3/2018,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/Australia#tab=box-office,"$33,282,126",2/13/2023
1,China,1/27/2023,$0,0,0,0,"$190,000",2/13/2023,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/China#tab=box-office,"$33,282,126",2/13/2023
2,New Zealand,12/2/2016,$886,1,1,1,$886,12/7/2016,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/New-Zealand#tab=box-office,"$33,282,126",2/13/2023
3,Rest of World,,,,,,"$32,401,346",,https://www.the-numbers.com/movie/Space-Station,,"$33,282,126",2/13/2023
0,Australia,6/6/2002,$0,0,2,82,"$689,894",10/3/2018,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/Australia#tab=box-office,"$33,282,126",2/13/2023
1,China,1/27/2023,$0,0,0,0,"$190,000",2/13/2023,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/China#tab=box-office,"$33,282,126",2/13/2023
2,New Zealand,12/2/2016,$886,1,1,1,$886,12/7/2016,https://www.the-numbers.com/movie/Space-Station,https://www.the-numbers.com/movie/Space-Station/New-Zealand#tab=box-office,"$33,282,126",2/13/2023
3,Rest of World,,,,,,"$32,401,346",,https://www.the-numbers.com/movie/Space-Station,,"$33,282,126",2/13/2023
0,China,4/4/2023,"$1,780,000","12,123","21,218","42,868","$8,320,000",5/8/2023,https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan),https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan)/China#tab=box-office,"$8,320,000",5/8/2023
1,Japan,4/20/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan),https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan)/Japan#tab=box-office,"$8,320,000",5/8/2023
0,China,4/4/2023,"$1,780,000","12,123","21,218","42,868","$8,320,000",5/8/2023,https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan),https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan)/China#tab=box-office,"$8,320,000",5/8/2023
1,Japan,4/20/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan),https://www.the-numbers.com/movie/Meitantei-Konan-Beka-Sutorito-no-borei-(2002-Japan)/Japan#tab=box-office,"$8,320,000",5/8/2023
0,Australia,6/6/2002,"$6,029,231",470,470,470,"$6,029,231",4/1/2020,https://www.the-numbers.com/movie/Spider-Man,https://www.the-numbers.com/movie/Spider-Man/Australia#tab=box-office,"$418,000,000",4/1/2020
1,Rest of World,,,,,,"$411,970,769",,https://www.the-numbers.com/movie/Spider-Man,,"$418,000,000",4/1/2020
0,Australia,6/6/2002,"$6,029,231",470,470,470,"$6,029,231",4/1/2020,https://www.the-numbers.com/movie/Spider-Man,https://www.the-numbers.com/movie/Spider-Man/Australia#tab=box-office,"$418,000,000",4/1/2020
1,Rest of World,,,,,,"$411,970,769",,https://www.the-numbers.com/movie/Spider-Man,,"$418,000,000",4/1/2020
0,Australia,5/16/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Star-Wars-Ep-II-Attack-of-the-Clones,https://www.the-numbers.com/movie/Star-Wars-Ep-II-Attack-of-the-Clones/Australia#tab=box-office,"$346,018,875",
0,Australia,5/16/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Star-Wars-Ep-II-Attack-of-the-Clones,https://www.the-numbers.com/movie/Star-Wars-Ep-II-Attack-of-the-Clones/Australia#tab=box-office,"$346,018,875",
0,Australia,7/4/2002,"$289,068",49,49,49,"$289,068",4/1/2020,https://www.the-numbers.com/movie/Importance-of-Being-Earnest-The,https://www.the-numbers.com/movie/Importance-of-Being-Earnest-The/Australia#tab=box-office,"$289,068",4/1/2020
0,Australia,7/4/2002,"$289,068",49,49,49,"$289,068",4/1/2020,https://www.the-numbers.com/movie/Importance-of-Being-Earnest-The,https://www.the-numbers.com/movie/Importance-of-Being-Earnest-The/Australia#tab=box-office,"$289,068",4/1/2020
0,United Kingdom,2/14/2003,$0,0,45,88,"$1,282,821",4/23/2020,https://www.the-numbers.com/movie/Undercover-Brother,https://www.the-numbers.com/movie/Undercover-Brother/United-Kingdom#tab=box-office,"$2,565,710",4/23/2020
1,Rest of World,,,,,,"$1,282,889",,https://www.the-numbers.com/movie/Undercover-Brother,,"$2,565,710",4/23/2020
0,United Kingdom,2/14/2003,$0,0,45,88,"$1,282,821",4/23/2020,https://www.the-numbers.com/movie/Undercover-Brother,https://www.the-numbers.com/movie/Undercover-Brother/United-Kingdom#tab=box-office,"$2,565,710",4/23/2020
1,Rest of World,,,,,,"$1,282,889",,https://www.the-numbers.com/movie/Undercover-Brother,,"$2,565,710",4/23/2020
0,New Zealand,9/19/2022,$0,0,1,1,$200,10/22/2022,https://www.the-numbers.com/movie/Lilo-and-Stitch,https://www.the-numbers.com/movie/Lilo-and-Stitch/New-Zealand#tab=box-office,"$100,028,470",10/22/2022
1,Rest of World,,,,,,"$100,028,270",,https://www.the-numbers.com/movie/Lilo-and-Stitch,,"$100,028,470",10/22/2022
0,New Zealand,9/19/2022,$0,0,1,1,$200,10/22/2022,https://www.the-numbers.com/movie/Lilo-and-Stitch,https://www.the-numbers.com/movie/Lilo-and-Stitch/New-Zealand#tab=box-office,"$100,028,470",10/22/2022
1,Rest of World,,,,,,"$100,028,270",,https://www.the-numbers.com/movie/Lilo-and-Stitch,,"$100,028,470",10/22/2022
0,Australia,7/3/2002,"$2,980,673",365,365,730,"$6,661,384",4/1/2020,https://www.the-numbers.com/movie/Men-in-Black-2,https://www.the-numbers.com/movie/Men-in-Black-2/Australia#tab=box-office,"$251,349,000",4/1/2020
1,Rest of World,,,,,,"$244,687,616",,https://www.the-numbers.com/movie/Men-in-Black-2,,"$251,349,000",4/1/2020
0,Australia,7/3/2002,"$2,980,673",365,365,730,"$6,661,384",4/1/2020,https://www.the-numbers.com/movie/Men-in-Black-2,https://www.the-numbers.com/movie/Men-in-Black-2/Australia#tab=box-office,"$251,349,000",4/1/2020
1,Rest of World,,,,,,"$244,687,616",,https://www.the-numbers.com/movie/Men-in-Black-2,,"$251,349,000",4/1/2020
0,United Kingdom,4/4/2003,$0,0,29,45,"$2,377,409",4/23/2020,https://www.the-numbers.com/movie/Blue-Crush,https://www.the-numbers.com/movie/Blue-Crush/United-Kingdom#tab=box-office,"$11,500,000",4/23/2020
1,Rest of World,,,,,,"$9,122,591",,https://www.the-numbers.com/movie/Blue-Crush,,"$11,500,000",4/23/2020
0,United Kingdom,4/4/2003,$0,0,29,45,"$2,377,409",4/23/2020,https://www.the-numbers.com/movie/Blue-Crush,https://www.the-numbers.com/movie/Blue-Crush/United-Kingdom#tab=box-office,"$11,500,000",4/23/2020
1,Rest of World,,,,,,"$9,122,591",,https://www.the-numbers.com/movie/Blue-Crush,,"$11,500,000",4/23/2020
0,United Kingdom,6/27/2003,"$37,970",78,78,132,"$81,267",5/28/2020,https://www.the-numbers.com/movie/FearDotCom,https://www.the-numbers.com/movie/FearDotCom/United-Kingdom#tab=box-office,"$81,267",5/28/2020
0,United Kingdom,6/27/2003,"$37,970",78,78,132,"$81,267",5/28/2020,https://www.the-numbers.com/movie/FearDotCom,https://www.the-numbers.com/movie/FearDotCom/United-Kingdom#tab=box-office,"$81,267",5/28/2020
0,Australia,2/6/2003,"$72,017",60,60,60,"$72,017",4/1/2020,https://www.the-numbers.com/movie/City-by-the-Sea,https://www.the-numbers.com/movie/City-by-the-Sea/Australia#tab=box-office,"$72,017",4/1/2020
0,Australia,2/6/2003,"$72,017",60,60,60,"$72,017",4/1/2020,https://www.the-numbers.com/movie/City-by-the-Sea,https://www.the-numbers.com/movie/City-by-the-Sea/Australia#tab=box-office,"$72,017",4/1/2020
0,United Kingdom,6/13/2003,"$144,374",47,47,228,"$734,686",6/23/2020,https://www.the-numbers.com/movie/Igby-Goes-Down,https://www.the-numbers.com/movie/Igby-Goes-Down/United-Kingdom#tab=box-office,"$734,686",6/23/2020
0,United Kingdom,6/13/2003,"$144,374",47,47,228,"$734,686",6/23/2020,https://www.the-numbers.com/movie/Igby-Goes-Down,https://www.the-numbers.com/movie/Igby-Goes-Down/United-Kingdom#tab=box-office,"$734,686",6/23/2020
0,France,2/8/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Four-Feathers-The,https://www.the-numbers.com/movie/Four-Feathers-The/France#tab=box-office,"$11,576,479",6/17/2020
1,United Kingdom,7/18/2003,"$98,064",143,143,207,"$241,416",6/17/2020,https://www.the-numbers.com/movie/Four-Feathers-The,https://www.the-numbers.com/movie/Four-Feathers-The/United-Kingdom#tab=box-office,"$11,576,479",6/17/2020
2,Rest of World,,,,,,"$11,335,063",,https://www.the-numbers.com/movie/Four-Feathers-The,,"$11,576,479",6/17/2020
0,France,2/8/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Four-Feathers-The,https://www.the-numbers.com/movie/Four-Feathers-The/France#tab=box-office,"$11,576,479",6/17/2020
1,United Kingdom,7/18/2003,"$98,064",143,143,207,"$241,416",6/17/2020,https://www.the-numbers.com/movie/Four-Feathers-The,https://www.the-numbers.com/movie/Four-Feathers-The/United-Kingdom#tab=box-office,"$11,576,479",6/17/2020
2,Rest of World,,,,,,"$11,335,063",,https://www.the-numbers.com/movie/Four-Feathers-The,,"$11,576,479",6/17/2020
0,United Kingdom,5/16/2003,"$268,504",30,60,369,"$1,679,404",6/23/2020,https://www.the-numbers.com/movie/Secretary,https://www.the-numbers.com/movie/Secretary/United-Kingdom#tab=box-office,"$5,365,278",6/23/2020
1,Rest of World,,,,,,"$3,685,874",,https://www.the-numbers.com/movie/Secretary,,"$5,365,278",6/23/2020
0,United Kingdom,5/16/2003,"$268,504",30,60,369,"$1,679,404",6/23/2020,https://www.the-numbers.com/movie/Secretary,https://www.the-numbers.com/movie/Secretary/United-Kingdom#tab=box-office,"$5,365,278",6/23/2020
1,Rest of World,,,,,,"$3,685,874",,https://www.the-numbers.com/movie/Secretary,,"$5,365,278",6/23/2020
0,United Kingdom,4/25/2003,$0,0,19,21,"$88,599",4/21/2020,https://www.the-numbers.com/movie/Trapped,https://www.the-numbers.com/movie/Trapped/United-Kingdom#tab=box-office,"$88,599",4/21/2020
0,United Kingdom,4/25/2003,$0,0,19,21,"$88,599",4/21/2020,https://www.the-numbers.com/movie/Trapped,https://www.the-numbers.com/movie/Trapped/United-Kingdom#tab=box-office,"$88,599",4/21/2020
0,United Kingdom,11/15/2002,$0,0,9,31,"$2,772,643",5/28/2020,https://www.the-numbers.com/movie/Bowling-for-Columbine,https://www.the-numbers.com/movie/Bowling-for-Columbine/United-Kingdom#tab=box-office,"$36,664,469",5/28/2020
1,Rest of World,,,,,,"$33,891,826",,https://www.the-numbers.com/movie/Bowling-for-Columbine,,"$36,664,469",5/28/2020
0,United Kingdom,11/15/2002,$0,0,9,31,"$2,772,643",5/28/2020,https://www.the-numbers.com/movie/Bowling-for-Columbine,https://www.the-numbers.com/movie/Bowling-for-Columbine/United-Kingdom#tab=box-office,"$36,664,469",5/28/2020
1,Rest of World,,,,,,"$33,891,826",,https://www.the-numbers.com/movie/Bowling-for-Columbine,,"$36,664,469",5/28/2020
0,United Kingdom,7/18/2003,"$144,203",84,84,194,"$484,428",6/17/2020,https://www.the-numbers.com/movie/Brown-Sugar,https://www.the-numbers.com/movie/Brown-Sugar/United-Kingdom#tab=box-office,"$952,560",6/17/2020
1,Rest of World,,,,,,"$468,132",,https://www.the-numbers.com/movie/Brown-Sugar,,"$952,560",6/17/2020
0,United Kingdom,7/18/2003,"$144,203",84,84,194,"$484,428",6/17/2020,https://www.the-numbers.com/movie/Brown-Sugar,https://www.the-numbers.com/movie/Brown-Sugar/United-Kingdom#tab=box-office,"$952,560",6/17/2020
1,Rest of World,,,,,,"$468,132",,https://www.the-numbers.com/movie/Brown-Sugar,,"$952,560",6/17/2020
0,Australia,3/13/2003,"$44,748",40,40,40,"$44,748",4/1/2020,https://www.the-numbers.com/movie/Knockaround-Guys,https://www.the-numbers.com/movie/Knockaround-Guys/Australia#tab=box-office,"$759,520",4/1/2020
1,Rest of World,,,,,,"$714,772",,https://www.the-numbers.com/movie/Knockaround-Guys,,"$759,520",4/1/2020
0,Australia,3/13/2003,"$44,748",40,40,40,"$44,748",4/1/2020,https://www.the-numbers.com/movie/Knockaround-Guys,https://www.the-numbers.com/movie/Knockaround-Guys/Australia#tab=box-office,"$759,520",4/1/2020
1,Rest of World,,,,,,"$714,772",,https://www.the-numbers.com/movie/Knockaround-Guys,,"$759,520",4/1/2020
0,Australia,8/15/2003,$0,0,1,2,$474,9/3/2020,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey/Australia#tab=box-office,"$5,297,876",9/3/2020
1,Rest of World,,,,,,"$5,297,402",,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey,,"$5,297,876",9/3/2020
0,Australia,8/15/2003,$0,0,1,2,$474,9/3/2020,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey/Australia#tab=box-office,"$5,297,876",9/3/2020
1,Rest of World,,,,,,"$5,297,402",,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey,,"$5,297,876",9/3/2020
0,Australia,4/3/2003,$0,0,4,5,$0,,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/Australia#tab=box-office,"$6,800,000",3/6/2023
1,New Zealand,3/13/2003,$0,0,1,1,$456,3/6/2023,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/New-Zealand#tab=box-office,"$6,800,000",3/6/2023
2,Portugal,3/14/2003,$0,0,1,1,$457,10/20/2022,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/Portugal#tab=box-office,"$6,800,000",3/6/2023
3,South Korea,5/8/2003,$0,0,21,86,"$31,146",2/16/2022,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/South-Korea#tab=box-office,"$6,800,000",3/6/2023
4,Rest of World,,,,,,"$6,767,941",,https://www.the-numbers.com/movie/Punch-Drunk-Love,,"$6,800,000",3/6/2023
0,Australia,4/3/2003,$0,0,4,5,$0,,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/Australia#tab=box-office,"$6,800,000",3/6/2023
1,New Zealand,3/13/2003,$0,0,1,1,$456,3/6/2023,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/New-Zealand#tab=box-office,"$6,800,000",3/6/2023
2,Portugal,3/14/2003,$0,0,1,1,$457,10/20/2022,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/Portugal#tab=box-office,"$6,800,000",3/6/2023
3,South Korea,5/8/2003,$0,0,21,86,"$31,146",2/16/2022,https://www.the-numbers.com/movie/Punch-Drunk-Love,https://www.the-numbers.com/movie/Punch-Drunk-Love/South-Korea#tab=box-office,"$6,800,000",3/6/2023
4,Rest of World,,,,,,"$6,767,941",,https://www.the-numbers.com/movie/Punch-Drunk-Love,,"$6,800,000",3/6/2023
0,United Kingdom,3/28/2003,$0,0,30,58,"$1,828,569",4/24/2020,https://www.the-numbers.com/movie/Rules-of-Attraction-The,https://www.the-numbers.com/movie/Rules-of-Attraction-The/United-Kingdom#tab=box-office,"$5,273,298",4/24/2020
1,Rest of World,,,,,,"$3,444,729",,https://www.the-numbers.com/movie/Rules-of-Attraction-The,,"$5,273,298",4/24/2020
0,United Kingdom,3/28/2003,$0,0,30,58,"$1,828,569",4/24/2020,https://www.the-numbers.com/movie/Rules-of-Attraction-The,https://www.the-numbers.com/movie/Rules-of-Attraction-The/United-Kingdom#tab=box-office,"$5,273,298",4/24/2020
1,Rest of World,,,,,,"$3,444,729",,https://www.the-numbers.com/movie/Rules-of-Attraction-The,,"$5,273,298",4/24/2020
0,Australia,5/8/2003,$0,0,1,3,"$18,390",4/8/2020,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk/Australia#tab=box-office,"$7,036,640",4/8/2020
1,Rest of World,,,,,,"$7,018,250",,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk,,"$7,036,640",4/8/2020
0,Australia,5/8/2003,$0,0,1,3,"$18,390",4/8/2020,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk/Australia#tab=box-office,"$7,036,640",4/8/2020
1,Rest of World,,,,,,"$7,018,250",,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk,,"$7,036,640",4/8/2020
0,United Kingdom,1/31/2003,$0,0,1,1,"$102,279",4/21/2020,https://www.the-numbers.com/movie/Real-Women-Have-Curves,https://www.the-numbers.com/movie/Real-Women-Have-Curves/United-Kingdom#tab=box-office,"$1,924,596",4/21/2020
1,Rest of World,,,,,,"$1,822,317",,https://www.the-numbers.com/movie/Real-Women-Have-Curves,,"$1,924,596",4/21/2020
0,United Kingdom,1/31/2003,$0,0,1,1,"$102,279",4/21/2020,https://www.the-numbers.com/movie/Real-Women-Have-Curves,https://www.the-numbers.com/movie/Real-Women-Have-Curves/United-Kingdom#tab=box-office,"$1,924,596",4/21/2020
1,Rest of World,,,,,,"$1,822,317",,https://www.the-numbers.com/movie/Real-Women-Have-Curves,,"$1,924,596",4/21/2020
0,South Korea,1/10/2003,$0,0,21,21,"$9,530",8/28/2020,https://www.the-numbers.com/movie/Ring-The,https://www.the-numbers.com/movie/Ring-The/South-Korea#tab=box-office,"$119,124,462",8/28/2020
1,United Kingdom,2/21/2003,$0,0,5,7,"$15,395,534",4/21/2020,https://www.the-numbers.com/movie/Ring-The,https://www.the-numbers.com/movie/Ring-The/United-Kingdom#tab=box-office,"$119,124,462",8/28/2020
2,Rest of World,,,,,,"$103,719,398",,https://www.the-numbers.com/movie/Ring-The,,"$119,124,462",8/28/2020
0,South Korea,1/10/2003,$0,0,21,21,"$9,530",8/28/2020,https://www.the-numbers.com/movie/Ring-The,https://www.the-numbers.com/movie/Ring-The/South-Korea#tab=box-office,"$119,124,462",8/28/2020
1,United Kingdom,2/21/2003,$0,0,5,7,"$15,395,534",4/21/2020,https://www.the-numbers.com/movie/Ring-The,https://www.the-numbers.com/movie/Ring-The/United-Kingdom#tab=box-office,"$119,124,462",8/28/2020
2,Rest of World,,,,,,"$103,719,398",,https://www.the-numbers.com/movie/Ring-The,,"$119,124,462",8/28/2020
0,Australia,11/5/2004,"$1,718,603",165,165,809,"$4,141,488",1/17/2022,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/Australia#tab=box-office,"$123,883,818",3/17/2023
1,China,10/24/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/China#tab=box-office,"$123,883,818",3/17/2023
2,South Korea,3/20/2014,$0,0,100,132,"$24,603,260",3/17/2023,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/South-Korea#tab=box-office,"$123,883,818",3/17/2023
3,Rest of World,,,,,,"$95,139,070",,https://www.the-numbers.com/movie/Jet-Lis-Hero,,"$123,883,818",3/17/2023
0,Australia,11/5/2004,"$1,718,603",165,165,809,"$4,141,488",1/17/2022,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/Australia#tab=box-office,"$123,883,818",3/17/2023
1,China,10/24/2002,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/China#tab=box-office,"$123,883,818",3/17/2023
2,South Korea,3/20/2014,$0,0,100,132,"$24,603,260",3/17/2023,https://www.the-numbers.com/movie/Jet-Lis-Hero,https://www.the-numbers.com/movie/Jet-Lis-Hero/South-Korea#tab=box-office,"$123,883,818",3/17/2023
3,Rest of World,,,,,,"$95,139,070",,https://www.the-numbers.com/movie/Jet-Lis-Hero,,"$123,883,818",3/17/2023
0,United Kingdom,2/28/2003,$0,0,13,43,"$949,785",4/24/2020,https://www.the-numbers.com/movie/Frida,https://www.the-numbers.com/movie/Frida/United-Kingdom#tab=box-office,"$30,246,239",4/24/2020
1,Rest of World,,,,,,"$29,296,454",,https://www.the-numbers.com/movie/Frida,,"$30,246,239",4/24/2020
0,United Kingdom,2/28/2003,$0,0,13,43,"$949,785",4/24/2020,https://www.the-numbers.com/movie/Frida,https://www.the-numbers.com/movie/Frida/United-Kingdom#tab=box-office,"$30,246,239",4/24/2020
1,Rest of World,,,,,,"$29,296,454",,https://www.the-numbers.com/movie/Frida,,"$30,246,239",4/24/2020
0,United Kingdom,10/25/2002,$0,0,25,81,"$3,538,061",5/28/2020,https://www.the-numbers.com/movie/Magdalene-Sisters-The,https://www.the-numbers.com/movie/Magdalene-Sisters-The/United-Kingdom#tab=box-office,"$20,327,164",5/28/2020
1,Rest of World,,,,,,"$16,789,103",,https://www.the-numbers.com/movie/Magdalene-Sisters-The,,"$20,327,164",5/28/2020
