,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/06/11,-,$420, ,1,$420,"  $1,183",weekend,51,
1,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/06/18,-,$201,-52%,1,$201,"  $1,506",weekend,52,
2,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/07/02,-,$77, ,1,$77,"  $1,598",weekend,54,
3,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2022/01/14,-,$136, ,1,$136,"  $1,689",weekend,82,
4,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2022/05/06,-,$571, ,2,$286,"  $2,177",weekend,98,
0,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/06/11,-,$420, ,1,$420,"  $1,183",weekend,51,
1,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/06/18,-,$201,-52%,1,$201,"  $1,506",weekend,52,
2,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2021/07/02,-,$77, ,1,$77,"  $1,598",weekend,54,
3,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2022/01/14,-,$136, ,1,$136,"  $1,689",weekend,82,
4,https://www.the-numbers.com/movie/Psycho-(1960)/New-Zealand#tab=box-office,2022/05/06,-,$571, ,2,$286,"  $2,177",weekend,98,
0,https://www.the-numbers.com/movie/Apartment-The/Australia#tab=box-office,2020/08/28,-,$935, ,1,$935,  $935,weekend,1,
0,https://www.the-numbers.com/movie/Apartment-The/New-Zealand#tab=box-office,2021/12/17,-,$284, ,1,$284,  $284,weekend,1,
0,https://www.the-numbers.com/movie/Apartment-The/South-Korea#tab=box-office,2021/01/15,-,"$1,576", ,20,$79,"  $62,192",weekend,"1,244",
1,https://www.the-numbers.com/movie/Apartment-The/South-Korea#tab=box-office,2021/01/22,-,$728,-54%,12,$61,"  $63,752",weekend,"1,245",
0,https://www.the-numbers.com/movie/Apartment-The/Australia#tab=box-office,2020/08/28,-,$935, ,1,$935,  $935,weekend,1,
0,https://www.the-numbers.com/movie/Apartment-The/New-Zealand#tab=box-office,2021/12/17,-,$284, ,1,$284,  $284,weekend,1,
0,https://www.the-numbers.com/movie/Apartment-The/South-Korea#tab=box-office,2021/01/15,-,"$1,576", ,20,$79,"  $62,192",weekend,"1,244",
1,https://www.the-numbers.com/movie/Apartment-The/South-Korea#tab=box-office,2021/01/22,-,$728,-54%,12,$61,"  $63,752",weekend,"1,245",
0,https://www.the-numbers.com/movie/Elmer-Gantry/New-Zealand#tab=box-office,2022/04/15,-,$64, ,1,$64,  $64,weekend,1,
0,https://www.the-numbers.com/movie/Elmer-Gantry/New-Zealand#tab=box-office,2022/04/15,-,$64, ,1,$64,  $64,weekend,1,
0,https://www.the-numbers.com/movie/Spartacus/South-Korea#tab=box-office,2020/08/21,-,$224, ,1,$224,"  $8,430",weekend,"2,431",
1,https://www.the-numbers.com/movie/Spartacus/South-Korea#tab=box-office,2022/02/04,-,$188, ,1,$188,"  $8,606",weekend,"2,507",
0,https://www.the-numbers.com/movie/Spartacus/South-Korea#tab=box-office,2020/08/21,-,$224, ,1,$224,"  $8,430",weekend,"2,431",
1,https://www.the-numbers.com/movie/Spartacus/South-Korea#tab=box-office,2022/02/04,-,$188, ,1,$188,"  $8,606",weekend,"2,507",
