,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Australia,10/8/2020,$685,1,1,2,"$4,982",10/19/2022,https://www.the-numbers.com/movie/American-Psycho,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,"$19,200,000",10/19/2022
1,Rest of World,,,,,,"$19,195,018",,https://www.the-numbers.com/movie/American-Psycho,,"$19,200,000",10/19/2022
0,Australia,10/8/2020,$685,1,1,2,"$4,982",10/19/2022,https://www.the-numbers.com/movie/American-Psycho,https://www.the-numbers.com/movie/American-Psycho/Australia#tab=box-office,"$19,200,000",10/19/2022
1,Rest of World,,,,,,"$19,195,018",,https://www.the-numbers.com/movie/American-Psycho,,"$19,200,000",10/19/2022
0,Australia,4/12/2001,"$43,558",11,11,11,"$58,047",4/1/2020,https://www.the-numbers.com/movie/Croupier,https://www.the-numbers.com/movie/Croupier/Australia#tab=box-office,"$870,000",4/1/2020
1,Rest of World,,,,,,"$811,953",,https://www.the-numbers.com/movie/Croupier,,"$870,000",4/1/2020
0,Australia,4/12/2001,"$43,558",11,11,11,"$58,047",4/1/2020,https://www.the-numbers.com/movie/Croupier,https://www.the-numbers.com/movie/Croupier/Australia#tab=box-office,"$870,000",4/1/2020
1,Rest of World,,,,,,"$811,953",,https://www.the-numbers.com/movie/Croupier,,"$870,000",4/1/2020
0,Australia,1/22/2021,$667,1,1,1,$667,2/1/2021,https://www.the-numbers.com/movie/Virgin-Suicides-The,https://www.the-numbers.com/movie/Virgin-Suicides-The/Australia#tab=box-office,"$5,760,295",2/1/2021
1,United Kingdom,7/28/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Virgin-Suicides-The,https://www.the-numbers.com/movie/Virgin-Suicides-The/United-Kingdom#tab=box-office,"$5,760,295",2/1/2021
2,Rest of World,,,,,,"$5,759,628",,https://www.the-numbers.com/movie/Virgin-Suicides-The,,"$5,760,295",2/1/2021
0,Australia,1/22/2021,$667,1,1,1,$667,2/1/2021,https://www.the-numbers.com/movie/Virgin-Suicides-The,https://www.the-numbers.com/movie/Virgin-Suicides-The/Australia#tab=box-office,"$5,760,295",2/1/2021
1,United Kingdom,7/28/2023,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Virgin-Suicides-The,https://www.the-numbers.com/movie/Virgin-Suicides-The/United-Kingdom#tab=box-office,"$5,760,295",2/1/2021
2,Rest of World,,,,,,"$5,759,628",,https://www.the-numbers.com/movie/Virgin-Suicides-The,,"$5,760,295",2/1/2021
0,Australia,5/4/2000,$0,0,16,17,"$3,369",2/1/2021,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Australia#tab=box-office,"$264,598,310",4/19/2023
1,Netherlands,5/19/2000,$0,0,60,60,"$4,773,278",8/10/2020,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Netherlands#tab=box-office,"$264,598,310",4/19/2023
2,Russia (CIS),5/18/2000,$0,0,60,60,"$11,890",10/27/2021,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Russia-(CIS)#tab=box-office,"$264,598,310",4/19/2023
3,United Kingdom,5/12/2000,$0,0,83,228,"$38,847,354",4/19/2023,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,"$264,598,310",4/19/2023
4,Rest of World,,,,,,"$220,962,419",,https://www.the-numbers.com/movie/Gladiator-(2000),,"$264,598,310",4/19/2023
0,Australia,5/4/2000,$0,0,16,17,"$3,369",2/1/2021,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Australia#tab=box-office,"$264,598,310",4/19/2023
1,Netherlands,5/19/2000,$0,0,60,60,"$4,773,278",8/10/2020,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Netherlands#tab=box-office,"$264,598,310",4/19/2023
2,Russia (CIS),5/18/2000,$0,0,60,60,"$11,890",10/27/2021,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/Russia-(CIS)#tab=box-office,"$264,598,310",4/19/2023
3,United Kingdom,5/12/2000,$0,0,83,228,"$38,847,354",4/19/2023,https://www.the-numbers.com/movie/Gladiator-(2000),https://www.the-numbers.com/movie/Gladiator-(2000)/United-Kingdom#tab=box-office,"$264,598,310",4/19/2023
4,Rest of World,,,,,,"$220,962,419",,https://www.the-numbers.com/movie/Gladiator-(2000),,"$264,598,310",4/19/2023
0,Australia,12/10/2020,"$1,708",1,1,3,"$633,895",12/29/2020,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,"$633,949",12/29/2020
1,United Kingdom,10/30/2020,$54,2,2,2,$54,11/6/2020,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/United-Kingdom#tab=box-office,"$633,949",12/29/2020
0,Australia,12/10/2020,"$1,708",1,1,3,"$633,895",12/29/2020,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/Australia#tab=box-office,"$633,949",12/29/2020
1,United Kingdom,10/30/2020,$54,2,2,2,$54,11/6/2020,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX,https://www.the-numbers.com/movie/Michael-Jordan-to-the-MAX/United-Kingdom#tab=box-office,"$633,949",12/29/2020
0,New Zealand,12/7/2000,$0,0,1,2,$146,7/17/2023,https://www.the-numbers.com/movie/Chicken-Run,https://www.the-numbers.com/movie/Chicken-Run/New-Zealand#tab=box-office,"$121,000,000",7/17/2023
1,United Kingdom,6/23/2000,$0,0,116,222,"$35,284,496",8/31/2022,https://www.the-numbers.com/movie/Chicken-Run,https://www.the-numbers.com/movie/Chicken-Run/United-Kingdom#tab=box-office,"$121,000,000",7/17/2023
2,Rest of World,,,,,,"$85,715,358",,https://www.the-numbers.com/movie/Chicken-Run,,"$121,000,000",7/17/2023
0,New Zealand,12/7/2000,$0,0,1,2,$146,7/17/2023,https://www.the-numbers.com/movie/Chicken-Run,https://www.the-numbers.com/movie/Chicken-Run/New-Zealand#tab=box-office,"$121,000,000",7/17/2023
1,United Kingdom,6/23/2000,$0,0,116,222,"$35,284,496",8/31/2022,https://www.the-numbers.com/movie/Chicken-Run,https://www.the-numbers.com/movie/Chicken-Run/United-Kingdom#tab=box-office,"$121,000,000",7/17/2023
2,Rest of World,,,,,,"$85,715,358",,https://www.the-numbers.com/movie/Chicken-Run,,"$121,000,000",7/17/2023
0,Australia,11/19/2020,$563,1,1,2,"$1,148",12/4/2020,https://www.the-numbers.com/movie/Pokemon-2000,https://www.the-numbers.com/movie/Pokemon-2000/Australia#tab=box-office,"$90,200,000",12/4/2020
1,Rest of World,,,,,,"$90,198,852",,https://www.the-numbers.com/movie/Pokemon-2000,,"$90,200,000",12/4/2020
0,Australia,11/19/2020,$563,1,1,2,"$1,148",12/4/2020,https://www.the-numbers.com/movie/Pokemon-2000,https://www.the-numbers.com/movie/Pokemon-2000/Australia#tab=box-office,"$90,200,000",12/4/2020
1,Rest of World,,,,,,"$90,198,852",,https://www.the-numbers.com/movie/Pokemon-2000,,"$90,200,000",12/4/2020
0,Australia,12/29/2000,$0,0,214,214,"$2,425,229",4/1/2020,https://www.the-numbers.com/movie/Coyote-Ugly,https://www.the-numbers.com/movie/Coyote-Ugly/Australia#tab=box-office,"$53,130,205",4/1/2020
1,Rest of World,,,,,,"$50,704,976",,https://www.the-numbers.com/movie/Coyote-Ugly,,"$53,130,205",4/1/2020
0,Australia,12/29/2000,$0,0,214,214,"$2,425,229",4/1/2020,https://www.the-numbers.com/movie/Coyote-Ugly,https://www.the-numbers.com/movie/Coyote-Ugly/Australia#tab=box-office,"$53,130,205",4/1/2020
1,Rest of World,,,,,,"$50,704,976",,https://www.the-numbers.com/movie/Coyote-Ugly,,"$53,130,205",4/1/2020
0,Australia,3/1/2001,"$191,712",97,97,97,"$191,712",4/1/2020,https://www.the-numbers.com/movie/Watcher-The,https://www.the-numbers.com/movie/Watcher-The/Australia#tab=box-office,"$18,321,214",4/1/2020
1,Rest of World,,,,,,"$18,129,502",,https://www.the-numbers.com/movie/Watcher-The,,"$18,321,214",4/1/2020
0,Australia,3/1/2001,"$191,712",97,97,97,"$191,712",4/1/2020,https://www.the-numbers.com/movie/Watcher-The,https://www.the-numbers.com/movie/Watcher-The/Australia#tab=box-office,"$18,321,214",4/1/2020
1,Rest of World,,,,,,"$18,129,502",,https://www.the-numbers.com/movie/Watcher-The,,"$18,321,214",4/1/2020
0,Australia,2/22/2001,"$558,633",192,192,195,"$558,633",2/5/2021,https://www.the-numbers.com/movie/Almost-Famous,https://www.the-numbers.com/movie/Almost-Famous/Australia#tab=box-office,"$14,848,839",6/16/2021
1,New Zealand,6/10/2021,$450,1,1,1,$450,6/16/2021,https://www.the-numbers.com/movie/Almost-Famous,https://www.the-numbers.com/movie/Almost-Famous/New-Zealand#tab=box-office,"$14,848,839",6/16/2021
2,Rest of World,,,,,,"$14,289,756",,https://www.the-numbers.com/movie/Almost-Famous,,"$14,848,839",6/16/2021
0,Australia,2/22/2001,"$558,633",192,192,195,"$558,633",2/5/2021,https://www.the-numbers.com/movie/Almost-Famous,https://www.the-numbers.com/movie/Almost-Famous/Australia#tab=box-office,"$14,848,839",6/16/2021
1,New Zealand,6/10/2021,$450,1,1,1,$450,6/16/2021,https://www.the-numbers.com/movie/Almost-Famous,https://www.the-numbers.com/movie/Almost-Famous/New-Zealand#tab=box-office,"$14,848,839",6/16/2021
2,Rest of World,,,,,,"$14,289,756",,https://www.the-numbers.com/movie/Almost-Famous,,"$14,848,839",6/16/2021
0,Russia (CIS),9/28/2000,$0,0,4,16,"$29,274",10/20/2022,https://www.the-numbers.com/movie/Dancer-in-the-Dark,https://www.the-numbers.com/movie/Dancer-in-the-Dark/Russia-(CIS)#tab=box-office,"$41,399,283",10/20/2022
1,South Korea,2/24/2001,$0,0,10,10,"$4,386",3/1/2019,https://www.the-numbers.com/movie/Dancer-in-the-Dark,https://www.the-numbers.com/movie/Dancer-in-the-Dark/South-Korea#tab=box-office,"$41,399,283",10/20/2022
2,Rest of World,,,,,,"$41,365,623",,https://www.the-numbers.com/movie/Dancer-in-the-Dark,,"$41,399,283",10/20/2022
0,Russia (CIS),9/28/2000,$0,0,4,16,"$29,274",10/20/2022,https://www.the-numbers.com/movie/Dancer-in-the-Dark,https://www.the-numbers.com/movie/Dancer-in-the-Dark/Russia-(CIS)#tab=box-office,"$41,399,283",10/20/2022
1,South Korea,2/24/2001,$0,0,10,10,"$4,386",3/1/2019,https://www.the-numbers.com/movie/Dancer-in-the-Dark,https://www.the-numbers.com/movie/Dancer-in-the-Dark/South-Korea#tab=box-office,"$41,399,283",10/20/2022
2,Rest of World,,,,,,"$41,365,623",,https://www.the-numbers.com/movie/Dancer-in-the-Dark,,"$41,399,283",10/20/2022
0,Australia,3/29/2001,$0,0,1,2,$0,,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Australia#tab=box-office,"$11,089,602",2/27/2023
1,Hong Kong,9/29/2000,$0,0,0,0,"$73,690",5/7/2021,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Hong-Kong#tab=box-office,"$11,089,602",2/27/2023
2,Italy,10/27/2000,$0,0,10,22,"$188,856",9/17/2021,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Italy#tab=box-office,"$11,089,602",2/27/2023
3,Japan,8/19/2022,$0,0,0,0,$0,,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Japan#tab=box-office,"$11,089,602",2/27/2023
4,Netherlands,2/12/2021,$0,0,397,443,"$46,823",6/28/2021,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Netherlands#tab=box-office,"$11,089,602",2/27/2023
5,New Zealand,2/11/2022,$0,0,1,2,"$2,030",2/27/2023,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/New-Zealand#tab=box-office,"$11,089,602",2/27/2023
6,Portugal,4/7/2001,$0,0,3,15,"$13,001",7/29/2021,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Portugal#tab=box-office,"$11,089,602",2/27/2023
7,Russia (CIS),3/4/2021,"$36,518",123,123,160,"$144,074",10/19/2022,https://www.the-numbers.com/movie/In-the-Mood-for-Love,https://www.the-numbers.com/movie/In-the-Mood-for-Love/Russia-(CIS)#tab=box-office,"$11,089,602",2/27/2023
