,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 17, 1982",11,"$957,256", ,465,"$2,059","  $957,256",weekend,"1,559",
1,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 24, 1982",10,"$1,296,732",+35%,750,"$1,729","  $3,426,971",weekend,"1,560",
2,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 31, 1982",10,"$2,575,629",+99%,800,"$3,220","  $9,453,922",weekend,"1,561",
3,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 7, 1983",10,"$1,342,069",-48%,656,"$2,046","  $11,268,000",weekend,"1,562",
4,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 14, 1983",11,"$825,772",-38%,458,"$1,803","  $12,525,363",weekend,"1,563",
5,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 21, 1983",17,"$410,313",-50%,398,"$1,031","  $13,176,122",weekend,"1,564",
6,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 28, 1983",15,"$425,280",+4%,410,"$1,037","  $13,850,481",weekend,"1,565",
7,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 14, 1989",5,"$5,611,785", ,"1,475","$3,805","  $5,611,785",weekend,"1,902",
8,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 21, 1989",6,"$4,349,121",-23%,"1,533","$2,837","  $14,333,560",weekend,"1,903",
9,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 28, 1989",10,"$2,329,615",-46%,"1,422","$1,638","  $19,449,584",weekend,"1,904",
10,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Sep 1, 1989",25,"$502,319", ,640,$785,"  $27,312,145",weekend,"1,909",
0,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 17, 1982",10,"$2,130,239", ,465,"$4,581","  $2,130,239",daily,"1,560",
1,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 24, 1982",9,"$4,748,054",+123%,750,"$6,331","  $6,878,293",daily,"1,561",
2,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 31, 1982",10,"$3,047,638",-36%,800,"$3,810","  $9,925,931",daily,"1,562",
3,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 7, 1983",11,"$1,773,660",-42%,656,"$2,704","  $11,699,591",daily,"1,563",
4,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 14, 1983",12,"$1,066,218",-40%,458,"$2,328","  $12,765,809",daily,"1,564",
5,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 21, 1983",16,"$659,392",-38%,398,"$1,657","  $13,425,201",daily,"1,565",
6,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 14, 1989",5,"$9,984,439", ,"1,475","$6,769","  $9,984,439",daily,"1,903",
7,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 21, 1989",6,"$7,135,530",-29%,"1,533","$4,655","  $17,119,969",daily,"1,904",
0,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 17, 1982",10,"$2,130,239", ,465,"$4,581","  $2,130,239",weekly,"1,560",
1,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 24, 1982",9,"$4,748,054",+123%,750,"$6,331","  $6,878,293",weekly,"1,561",
2,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Dec 31, 1982",10,"$3,047,638",-36%,800,"$3,810","  $9,925,931",weekly,"1,562",
3,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 7, 1983",11,"$1,773,660",-42%,656,"$2,704","  $11,699,591",weekly,"1,563",
4,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 14, 1983",12,"$1,066,218",-40%,458,"$2,328","  $12,765,809",weekly,"1,564",
5,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jan 21, 1983",16,"$659,392",-38%,398,"$1,657","  $13,425,201",weekly,"1,565",
6,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 14, 1989",5,"$9,984,439", ,"1,475","$6,769","  $9,984,439",weekly,"1,903",
7,https://www.the-numbers.com/movie/Peter-Pan-(1953),"Jul 21, 1989",6,"$7,135,530",-29%,"1,533","$4,655","  $17,119,969",weekly,"1,904",
0,https://www.the-numbers.com/movie/From-Here-to-Eternity,"Dec 5, 2003",62,"$18,176", ,5,"$3,635","  $18,176",weekend,"2,627",
