,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Bon-Voyage-(1962),"Oct 31, 2003",61,"$26,943", ,16,"$1,684","  $148,727",weekend,"2,164",
0,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"May 12, 1989",26,"$159,086", ,30,"$5,303","  $4,334,531",weekend,"1,379",
1,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 12, 1997",61,"$18,807", ,1,"$18,807","  $47,265",weekend,"1,814",
2,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 20, 2002",70,"$20,500", ,2,"$10,250","  $20,500",weekend,"2,076",
3,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 27, 2002",37,"$107,340",+424%,6,"$17,890","  $154,213",weekend,"2,077",
4,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 4, 2002",53,"$32,930",-69%,2,"$16,465","  $254,331",weekend,"2,078",
5,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 11, 2002",61,"$28,460",-14%,2,"$14,230","  $299,173",weekend,"2,079",
6,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 18, 2002",75,"$13,928",-51%,2,"$6,964","  $330,017",weekend,"2,080",
7,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 25, 2002",93,"$7,963",-43%,2,"$3,982","  $342,481",weekend,"2,081",
0,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 27, 2002",27,"$24,840", ,6,"$4,140","  $71,713",daily,"14,531", 
1,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 28, 2002",27,"$46,708",+88%,6,"$7,785","  $118,421",daily,"14,532", 
2,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 29, 2002",22,"$35,792",-23%,6,"$5,965","  $154,213",daily,"14,533", 
0,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 20, 2002",56,"$46,873", ,2,"$23,437","  $46,873",weekly,"2,076",
1,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Sep 27, 2002",32,"$174,528",+272%,6,"$29,088","  $221,401",weekly,"2,077",
2,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 4, 2002",49,"$49,312",-72%,2,"$24,656","  $270,713",weekly,"2,078",
3,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 11, 2002",58,"$45,376",-8%,2,"$22,688","  $316,089",weekly,"2,079",
4,https://www.the-numbers.com/movie/Lawrence-of-Arabia,"Oct 18, 2002",80,"$18,429",-59%,2,"$9,215","  $334,518",weekly,"2,080",
