,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Tremors,"Jan 19, 1990",5,"$3,731,520", ,"1,472","$2,535","  $3,731,520",weekend,1,
1,https://www.the-numbers.com/movie/Tremors,"Jan 26, 1990",6,"$3,153,395",-15%,"1,477","$2,135","  $7,871,155",weekend,2,
2,https://www.the-numbers.com/movie/Tremors,"Feb 2, 1990",8,"$2,402,550",-24%,"1,405","$1,710","  $11,012,205",weekend,3,
0,https://www.the-numbers.com/movie/Tremors,"Jan 19, 1990",5,"$4,717,760", ,"1,472","$3,205","  $4,717,760",daily,1,
1,https://www.the-numbers.com/movie/Tremors,"Jan 26, 1990",6,"$3,891,895",-18%,"1,477","$2,635","  $8,609,655",daily,2,
0,https://www.the-numbers.com/movie/Tremors,"Jan 19, 1990",5,"$4,717,760", ,"1,472","$3,205","  $4,717,760",weekly,1,
1,https://www.the-numbers.com/movie/Tremors,"Jan 26, 1990",6,"$3,891,895",-18%,"1,477","$2,635","  $8,609,655",weekly,2,
0,https://www.the-numbers.com/movie/Flashback,"Feb 2, 1990",5,"$2,910,116", ,875,"$3,326","  $2,910,116",weekend,1,
0,https://www.the-numbers.com/movie/Men-Dont-Leave,"Feb 23, 1990",6,"$2,007,156", ,802,"$2,503","  $2,288,337",weekend,4,
1,https://www.the-numbers.com/movie/Men-Dont-Leave,"Mar 2, 1990",7,"$1,411,463",-30%,802,"$1,760","  $4,266,277",weekend,5,
0,https://www.the-numbers.com/movie/Men-Dont-Leave,"Feb 23, 1990",6,"$2,573,633", ,802,"$3,209","  $2,854,814",daily,4,
0,https://www.the-numbers.com/movie/Men-Dont-Leave,"Feb 23, 1990",6,"$2,573,633", ,802,"$3,209","  $2,854,814",weekly,4,
0,https://www.the-numbers.com/movie/Stella,"Feb 2, 1990",2,"$4,311,656", ,"1,033","$4,174","  $4,311,656",weekend,1,
1,https://www.the-numbers.com/movie/Stella,"Feb 9, 1990",3,"$3,650,726",-15%,"1,213","$3,010","  $9,275,988",weekend,2,
2,https://www.the-numbers.com/movie/Stella,"Feb 16, 1990",7,"$3,018,445",-17%,"1,393","$2,167","  $13,239,854",weekend,3,
3,https://www.the-numbers.com/movie/Stella,"Feb 23, 1990",9,"$1,668,676",-45%,"1,291","$1,293","  $15,573,870",weekend,4,
4,https://www.the-numbers.com/movie/Stella,"Mar 2, 1990",9,"$1,276,014",-24%,"1,087","$1,174","  $17,402,118",weekend,5,
5,https://www.the-numbers.com/movie/Stella,"Mar 23, 1990",31,"$168,795", ,363,$465,"  $19,431,069",weekend,8,
0,https://www.the-numbers.com/movie/Stella,"Feb 2, 1990",2,"$5,625,262", ,"1,033","$5,446","  $5,625,262",daily,1,
1,https://www.the-numbers.com/movie/Stella,"Feb 9, 1990",3,"$4,596,147",-18%,"1,213","$3,789","  $10,221,409",daily,2,
2,https://www.the-numbers.com/movie/Stella,"Feb 16, 1990",7,"$3,683,785",-20%,"1,393","$2,644","  $13,905,194",daily,3,
3,https://www.the-numbers.com/movie/Stella,"Feb 23, 1990",7,"$2,220,910",-40%,"1,291","$1,720","  $16,126,104",daily,4,
0,https://www.the-numbers.com/movie/Stella,"Feb 2, 1990",2,"$5,625,262", ,"1,033","$5,446","  $5,625,262",weekly,1,
1,https://www.the-numbers.com/movie/Stella,"Feb 9, 1990",3,"$4,596,147",-18%,"1,213","$3,789","  $10,221,409",weekly,2,
2,https://www.the-numbers.com/movie/Stella,"Feb 16, 1990",7,"$3,683,785",-20%,"1,393","$2,644","  $13,905,194",weekly,3,
3,https://www.the-numbers.com/movie/Stella,"Feb 23, 1990",7,"$2,220,910",-40%,"1,291","$1,720","  $16,126,104",weekly,4,
0,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 9, 1990",1,"$9,213,631", ,"1,301","$7,082","  $9,213,631",weekend,1,
1,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 16, 1990",2,"$8,420,285",-9%,"1,452","$5,799","  $20,569,023",weekend,2,
2,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 23, 1990",2,"$5,428,384",-36%,"1,508","$3,600","  $27,529,359",weekend,3,
3,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 2, 1990",3,"$4,219,132",-22%,"1,508","$2,798","  $33,339,683",weekend,4,
4,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 9, 1990",6,"$2,657,658",-37%,"1,498","$1,774","  $37,196,859",weekend,5,
5,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 16, 1990",9,"$1,830,095",-31%,"1,265","$1,447","  $39,916,632",weekend,6,
6,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 23, 1990",10,"$1,167,738",-36%,"1,006","$1,161","  $41,785,305",weekend,7,
0,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 9, 1990",1,"$12,148,738", ,"1,301","$9,338","  $12,148,738",daily,1,
1,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 16, 1990",2,"$9,952,237",-18%,"1,452","$6,854","  $22,100,975",daily,2,
2,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 23, 1990",2,"$7,019,576",-29%,"1,508","$4,655","  $29,120,551",daily,3,
3,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 2, 1990",3,"$5,418,650",-23%,"1,508","$3,593","  $34,539,201",daily,4,
4,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 9, 1990",6,"$3,547,336",-35%,"1,498","$2,368","  $38,086,537",daily,5,
5,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 16, 1990",9,"$2,531,030",-29%,"1,265","$2,001","  $40,617,567",daily,6,
0,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 9, 1990",1,"$12,148,738", ,"1,301","$9,338","  $12,148,738",weekly,1,
1,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 16, 1990",2,"$9,952,237",-18%,"1,452","$6,854","  $22,100,975",weekly,2,
2,https://www.the-numbers.com/movie/Hard-To-Kill,"Feb 23, 1990",2,"$7,019,576",-29%,"1,508","$4,655","  $29,120,551",weekly,3,
3,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 2, 1990",3,"$5,418,650",-23%,"1,508","$3,593","  $34,539,201",weekly,4,
4,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 9, 1990",6,"$3,547,336",-35%,"1,498","$2,368","  $38,086,537",weekly,5,
5,https://www.the-numbers.com/movie/Hard-To-Kill,"Mar 16, 1990",9,"$2,531,030",-29%,"1,265","$2,001","  $40,617,567",weekly,6,
0,https://www.the-numbers.com/movie/Stanley-and-Iris,"Feb 9, 1990",6,"$2,102,831", ,907,"$2,318","  $2,102,831",weekend,1,
0,https://www.the-numbers.com/movie/Madhouse,"Feb 16, 1990",4,"$5,240,816", ,"1,552","$3,377","  $5,240,816",weekend,1,
1,https://www.the-numbers.com/movie/Madhouse,"Feb 23, 1990",3,"$3,425,960",-35%,"1,554","$2,205","  $9,563,299",weekend,2,
2,https://www.the-numbers.com/movie/Madhouse,"Mar 2, 1990",4,"$3,092,437",-10%,"1,555","$1,989","  $13,426,374",weekend,3,
3,https://www.the-numbers.com/movie/Madhouse,"Mar 9, 1990",7,"$1,829,300",-41%,"1,545","$1,184","  $15,934,579",weekend,4,
4,https://www.the-numbers.com/movie/Madhouse,"Mar 23, 1990",17,"$695,645", ,885,$786,"  $18,743,686",weekend,6,
0,https://www.the-numbers.com/movie/Madhouse,"Feb 16, 1990",4,"$6,137,339", ,"1,552","$3,954","  $6,137,339",daily,1,
1,https://www.the-numbers.com/movie/Madhouse,"Feb 23, 1990",3,"$4,196,598",-32%,"1,554","$2,701","  $10,333,937",daily,2,
2,https://www.the-numbers.com/movie/Madhouse,"Mar 2, 1990",4,"$3,771,342",-10%,"1,555","$2,425","  $14,105,279",daily,3,
0,https://www.the-numbers.com/movie/Madhouse,"Feb 16, 1990",4,"$6,137,339", ,"1,552","$3,954","  $6,137,339",weekly,1,
1,https://www.the-numbers.com/movie/Madhouse,"Feb 23, 1990",3,"$4,196,598",-32%,"1,554","$2,701","  $10,333,937",weekly,2,
2,https://www.the-numbers.com/movie/Madhouse,"Mar 2, 1990",4,"$3,771,342",-10%,"1,555","$2,425","  $14,105,279",weekly,3,
0,https://www.the-numbers.com/movie/Nightbreed,"Feb 16, 1990",6,"$3,708,918", ,"1,488","$2,493","  $3,708,918",weekend,1,
1,https://www.the-numbers.com/movie/Nightbreed,"Feb 23, 1990",7,"$1,837,278",-50%,"1,488","$1,235","  $6,191,002",weekend,2,
0,https://www.the-numbers.com/movie/Nightbreed,"Feb 16, 1990",6,"$4,353,724", ,"1,488","$2,926","  $4,353,724",daily,1,
0,https://www.the-numbers.com/movie/Nightbreed,"Feb 16, 1990",6,"$4,353,724", ,"1,488","$2,926","  $4,353,724",weekly,1,
0,https://www.the-numbers.com/movie/Revenge,"Feb 16, 1990",3,"$6,086,672", ,"1,379","$4,414","  $6,086,672",weekend,1,
1,https://www.the-numbers.com/movie/Revenge,"Feb 23, 1990",4,"$2,868,512",-53%,"1,382","$2,076","  $10,015,170",weekend,2,
2,https://www.the-numbers.com/movie/Revenge,"Mar 2, 1990",6,"$1,952,465",-32%,"1,335","$1,463","  $12,910,020",weekend,3,
3,https://www.the-numbers.com/movie/Revenge,"Mar 9, 1990",10,"$820,242",-58%,887,$925,"  $14,395,233",weekend,4,
4,https://www.the-numbers.com/movie/Revenge,"Mar 23, 1990",35,"$138,701", ,221,$628,"  $15,335,333",weekend,6,
0,https://www.the-numbers.com/movie/Revenge,"Feb 16, 1990",3,"$7,146,658", ,"1,379","$5,182","  $7,146,658",daily,1,
1,https://www.the-numbers.com/movie/Revenge,"Feb 23, 1990",4,"$3,810,897",-47%,"1,382","$2,758","  $10,957,555",daily,2,
2,https://www.the-numbers.com/movie/Revenge,"Mar 2, 1990",6,"$2,617,436",-31%,"1,335","$1,961","  $13,574,991",daily,3,
0,https://www.the-numbers.com/movie/Revenge,"Feb 16, 1990",3,"$7,146,658", ,"1,379","$5,182","  $7,146,658",weekly,1,
1,https://www.the-numbers.com/movie/Revenge,"Feb 23, 1990",4,"$3,810,897",-47%,"1,382","$2,758","  $10,957,555",weekly,2,
2,https://www.the-numbers.com/movie/Revenge,"Mar 2, 1990",6,"$2,617,436",-31%,"1,335","$1,961","  $13,574,991",weekly,3,
0,https://www.the-numbers.com/movie/Witches-The,"Aug 24, 1990",10,"$2,221,402", ,879,"$2,527","  $2,351,351",weekend,28,
1,https://www.the-numbers.com/movie/Witches-The,"Aug 31, 1990",10,"$2,301,409",+4%,879,"$2,618","  $5,768,199",weekend,29,
0,https://www.the-numbers.com/movie/Witches-The,"Aug 24, 1990",9,"$3,336,841", ,879,"$3,796","  $3,466,790",daily,28,
0,https://www.the-numbers.com/movie/Witches-The,"Aug 24, 1990",9,"$3,336,841", ,879,"$3,796","  $3,466,790",weekly,28,
0,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 2, 1990",1,"$17,161,835", ,"1,225","$14,010","  $17,161,835",weekend,1,
1,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 9, 1990",1,"$14,058,772",-18%,"1,665","$8,444","  $37,656,664",weekend,2,
2,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 16, 1990",1,"$11,077,359",-21%,"1,817","$6,097","  $53,926,439",weekend,3,
3,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 23, 1990",2,"$9,111,680",-18%,"1,817","$5,015","  $67,287,859",weekend,4,
4,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 30, 1990",3,"$6,533,017",-28%,"1,817","$3,595","  $76,586,236",weekend,5,
5,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 6, 1990",5,"$5,023,444",-23%,"1,765","$2,846","  $83,548,125",weekend,6,
6,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 13, 1990",3,"$4,261,262",-15%,"1,702","$2,504","  $89,834,734",weekend,7,
7,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 20, 1990",3,"$3,551,837",-17%,"1,682","$2,112","  $95,074,508",weekend,8,
8,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 27, 1990",5,"$2,983,934",-16%,"1,479","$2,018","  $99,097,627",weekend,9,
9,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 4, 1990",6,"$2,407,207",-19%,"1,377","$1,748","  $102,546,578",weekend,10,
10,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 11, 1990",4,"$2,208,875",-8%,"1,323","$1,670","  $105,488,098",weekend,11,
11,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 18, 1990",6,"$1,754,000",-21%,"1,241","$1,413","  $108,032,102",weekend,12,
12,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 25, 1990",7,"$2,127,888",+21%,"1,061","$2,006","  $110,804,473",weekend,13,
13,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Jun 1, 1990",8,"$1,046,867",-51%,933,"$1,122","  $112,256,167",weekend,14,
14,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Jun 8, 1990",9,"$802,750",-23%,822,$977,"  $113,485,385",weekend,15,
0,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 2, 1990",1,"$23,597,892", ,"1,225","$19,264","  $23,597,892",daily,1,
1,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 9, 1990",1,"$19,251,188",-18%,"1,665","$11,562","  $42,849,080",daily,2,
2,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 16, 1990",1,"$15,327,099",-20%,"1,817","$8,435","  $58,176,179",daily,3,
3,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 23, 1990",2,"$11,877,040",-23%,"1,817","$6,537","  $70,053,219",daily,4,
4,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 30, 1990",3,"$8,471,462",-29%,"1,817","$4,662","  $78,524,681",daily,5,
5,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 6, 1990",5,"$7,048,791",-17%,"1,765","$3,994","  $85,573,472",daily,6,
6,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 13, 1990",4,"$5,949,199",-16%,"1,702","$3,495","  $91,522,671",daily,7,
7,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 20, 1990",3,"$4,591,022",-23%,"1,682","$2,730","  $96,113,693",daily,8,
8,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 27, 1990",5,"$4,025,678",-12%,"1,479","$2,722","  $100,139,371",daily,9,
9,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 4, 1990",6,"$3,139,852",-22%,"1,377","$2,280","  $103,279,223",daily,10,
10,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 11, 1990",4,"$2,998,879",-4%,"1,323","$2,267","  $106,278,102",daily,11,
11,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 18, 1990",6,"$2,398,483",-20%,"1,241","$1,933","  $108,676,585",daily,12,
12,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 25, 1990",7,"$2,532,715",+6%,"1,061","$2,387","  $111,209,300",daily,13,
13,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Jun 1, 1990",8,"$1,473,335",-42%,933,"$1,579","  $112,682,635",daily,14,
0,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 2, 1990",1,"$23,597,892", ,"1,225","$19,264","  $23,597,892",weekly,1,
1,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 9, 1990",1,"$19,251,188",-18%,"1,665","$11,562","  $42,849,080",weekly,2,
2,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 16, 1990",1,"$15,327,099",-20%,"1,817","$8,435","  $58,176,179",weekly,3,
3,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 23, 1990",2,"$11,877,040",-23%,"1,817","$6,537","  $70,053,219",weekly,4,
4,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Mar 30, 1990",3,"$8,471,462",-29%,"1,817","$4,662","  $78,524,681",weekly,5,
5,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 6, 1990",5,"$7,048,791",-17%,"1,765","$3,994","  $85,573,472",weekly,6,
6,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 13, 1990",4,"$5,949,199",-16%,"1,702","$3,495","  $91,522,671",weekly,7,
7,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 20, 1990",3,"$4,591,022",-23%,"1,682","$2,730","  $96,113,693",weekly,8,
8,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Apr 27, 1990",5,"$4,025,678",-12%,"1,479","$2,722","  $100,139,371",weekly,9,
9,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 4, 1990",6,"$3,139,852",-22%,"1,377","$2,280","  $103,279,223",weekly,10,
10,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 11, 1990",4,"$2,998,879",-4%,"1,323","$2,267","  $106,278,102",weekly,11,
11,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 18, 1990",6,"$2,398,483",-20%,"1,241","$1,933","  $108,676,585",weekly,12,
12,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"May 25, 1990",7,"$2,532,715",+6%,"1,061","$2,387","  $111,209,300",weekly,13,
13,https://www.the-numbers.com/movie/Hunt-for-Red-October-The,"Jun 1, 1990",8,"$1,473,335",-42%,933,"$1,579","  $112,682,635",weekly,14,
0,https://www.the-numbers.com/movie/Bad-Influence,"Mar 9, 1990",4,"$3,822,019", ,"1,298","$2,945","  $3,822,019",weekend,1,
1,https://www.the-numbers.com/movie/Bad-Influence,"Mar 16, 1990",7,"$2,600,536",-32%,"1,300","$2,000","  $7,628,681",weekend,2,
2,https://www.the-numbers.com/movie/Bad-Influence,"Mar 23, 1990",8,"$1,463,086",-44%,"1,090","$1,342","  $10,010,411",weekend,3,
0,https://www.the-numbers.com/movie/Bad-Influence,"Mar 9, 1990",4,"$5,028,145", ,"1,298","$3,874","  $5,028,145",daily,1,
1,https://www.the-numbers.com/movie/Bad-Influence,"Mar 16, 1990",7,"$3,519,180",-30%,"1,300","$2,707","  $8,547,325",daily,2,
0,https://www.the-numbers.com/movie/Bad-Influence,"Mar 9, 1990",4,"$5,028,145", ,"1,298","$3,874","  $5,028,145",weekly,1,
1,https://www.the-numbers.com/movie/Bad-Influence,"Mar 16, 1990",7,"$3,519,180",-30%,"1,300","$2,707","  $8,547,325",weekly,2,
0,https://www.the-numbers.com/movie/House-Party,"Mar 9, 1990",3,"$4,611,024", ,520,"$8,867","  $4,611,024",weekend,1,
1,https://www.the-numbers.com/movie/House-Party,"Mar 16, 1990",4,"$3,570,142",-23%,550,"$6,491","  $9,293,984",weekend,2,
2,https://www.the-numbers.com/movie/House-Party,"Mar 23, 1990",5,"$3,200,568",-10%,700,"$4,572","  $13,355,221",weekend,3,
3,https://www.the-numbers.com/movie/House-Party,"Mar 30, 1990",8,"$2,139,541",-33%,700,"$3,056","  $16,395,736",weekend,4,
0,https://www.the-numbers.com/movie/House-Party,"Mar 9, 1990",3,"$5,723,842", ,520,"$11,007","  $5,723,842",daily,1,
1,https://www.the-numbers.com/movie/House-Party,"Mar 16, 1990",4,"$4,430,811",-23%,550,"$8,056","  $10,154,653",daily,2,
2,https://www.the-numbers.com/movie/House-Party,"Mar 23, 1990",5,"$4,101,542",-7%,700,"$5,859","  $14,256,195",daily,3,
0,https://www.the-numbers.com/movie/House-Party,"Mar 9, 1990",3,"$5,723,842", ,520,"$11,007","  $5,723,842",weekly,1,
1,https://www.the-numbers.com/movie/House-Party,"Mar 16, 1990",4,"$4,430,811",-23%,550,"$8,056","  $10,154,653",weekly,2,
2,https://www.the-numbers.com/movie/House-Party,"Mar 23, 1990",5,"$4,101,542",-7%,700,"$5,859","  $14,256,195",weekly,3,
0,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 9, 1990",2,"$9,252,232", ,"1,802","$5,134","  $9,252,232",weekend,1,
1,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 16, 1990",2,"$7,017,237",-24%,"1,799","$3,901","  $18,877,919",weekend,2,
2,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 23, 1990",3,"$5,250,004",-25%,"1,795","$2,925","  $26,185,019",weekend,3,
3,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 30, 1990",6,"$3,276,303",-38%,"1,691","$1,937","  $30,750,727",weekend,4,
4,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Apr 6, 1990",10,"$1,475,377",-55%,"1,085","$1,360","  $33,005,598",weekend,5,
5,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"May 25, 1990",9,"$821,125", ,746,"$1,101","  $37,584,951",weekend,12,
6,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Jun 1, 1990",10,"$413,166",-50%,566,$730,"  $38,169,803",weekend,13,
0,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 9, 1990",2,"$11,860,682", ,"1,802","$6,582","  $11,860,682",daily,1,
1,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 16, 1990",2,"$9,074,333",-23%,"1,799","$5,044","  $20,935,015",daily,2,
2,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 23, 1990",3,"$6,539,409",-28%,"1,795","$3,643","  $27,474,424",daily,3,
3,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 30, 1990",6,"$4,055,797",-38%,"1,691","$2,398","  $31,530,221",daily,4,
4,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"May 25, 1990",9,"$992,811", ,746,"$1,331","  $37,756,637",daily,12,
0,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 9, 1990",2,"$11,860,682", ,"1,802","$6,582","  $11,860,682",weekly,1,
1,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 16, 1990",2,"$9,074,333",-23%,"1,799","$5,044","  $20,935,015",weekly,2,
2,https://www.the-numbers.com/movie/Joe-Versus-the-Volcano,"Mar 23, 1990",3,"$6,539,409",-28%,"1,795","$3,643","  $27,474,424",weekly,3,
