,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,2019/02/08,9,"$525,020", ,0, ,"  $4,358,853",weekend,476,
1,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,2019/10/04,6,"$450,000", ,39,"$11,538","  $7,670,000",weekend,510,
0,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,2019/02/08,9,"$525,020", ,0, ,"  $4,358,853",weekend,476,
1,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China)/China#tab=box-office,2019/10/04,6,"$450,000", ,39,"$11,538","  $7,670,000",weekend,510,
0,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng/South-Korea#tab=box-office,2020/06/19,-,"$4,676", ,71,$66,"  $725,032",weekend,544,
0,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng/South-Korea#tab=box-office,2020/06/19,-,"$4,676", ,71,$66,"  $725,032",weekend,544,
0,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,2012/11/23,8,"$6,602", ,3,"$2,201","  $6,602",weekend,1,
1,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,2012/11/30,10,"$3,614",-45%,2,"$1,807","  $13,545",weekend,2,
0,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,2012/11/23,8,"$6,602", ,3,"$2,201","  $6,602",weekend,1,
1,https://www.the-numbers.com/movie/From-Paris-With-Love/Bolivia#tab=box-office,2012/11/30,10,"$3,614",-45%,2,"$1,807","  $13,545",weekend,2,
0,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/04/27,13,$608, ,1,$608,"  $120,804",weekend,17,
1,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/05/04,14,$364,-40%,1,$364,"  $121,771",weekend,18,
2,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/05/11,18,$205,-44%,1,$205,"  $121,976",weekend,19,
0,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/04/27,13,$608, ,1,$608,"  $120,804",weekend,17,
1,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/05/04,14,$364,-40%,1,$364,"  $121,771",weekend,18,
2,https://www.the-numbers.com/movie/My-Name-is-Khan/Hong-Kong#tab=box-office,2012/05/11,18,$205,-44%,1,$205,"  $121,976",weekend,19,
0,https://www.the-numbers.com/movie/Petit-Nicolas-Le/Brazil#tab=box-office,2012/07/20,21,$43, ,2,$22,"  $758,222",weekend,108,
1,https://www.the-numbers.com/movie/Petit-Nicolas-Le/Brazil#tab=box-office,2012/07/27,20,$78,+81%,3,$26,"  $758,299",weekend,109,
2,https://www.the-numbers.com/movie/Petit-Nicolas-Le/Brazil#tab=box-office,2012/08/03,20,$102,+31%,2,$51,"  $38,347",weekend,110,
0,https://www.the-numbers.com/movie/Petit-Nicolas-Le/Germany#tab=box-office,2015/09/25,82,$74, ,1,$74,"  $2,095,655",weekend,266,
