,territory,release_date,opening_wknd,opening_wknd_screens,max_screens,theatrical_engagements,total_bo,report_date,url,country_url,int_total,total_report_date
0,Argentina,2/23/2012,$0,0,2,2,"$1,945,715",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Argentina#tab=box-office,"$48,496,545",12/29/2018
1,Brazil,2/3/2012,$0,0,2,2,"$263,457",12/10/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Brazil#tab=box-office,"$48,496,545",12/29/2018
2,Colombia,3/2/2012,$0,0,1,1,"$941,955",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Colombia#tab=box-office,"$48,496,545",12/29/2018
3,Indonesia,4/20/2012,$0,0,21,22,"$194,255",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Indonesia#tab=box-office,"$48,496,545",12/29/2018
4,Italy,3/16/2012,$0,0,1,1,"$2,759,187",12/14/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Italy#tab=box-office,"$48,496,545",12/29/2018
5,Spain,3/16/2012,$0,0,4,6,"$1,782,457",12/10/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Spain#tab=box-office,"$48,496,545",12/29/2018
6,Rest of World,,,,,,"$40,609,519",,https://www.the-numbers.com/movie/Devil-Inside-The,,"$48,496,545",12/29/2018
0,Argentina,2/23/2012,$0,0,2,2,"$1,945,715",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Argentina#tab=box-office,"$48,496,545",12/29/2018
1,Brazil,2/3/2012,$0,0,2,2,"$263,457",12/10/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Brazil#tab=box-office,"$48,496,545",12/29/2018
2,Colombia,3/2/2012,$0,0,1,1,"$941,955",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Colombia#tab=box-office,"$48,496,545",12/29/2018
3,Indonesia,4/20/2012,$0,0,21,22,"$194,255",12/29/2018,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Indonesia#tab=box-office,"$48,496,545",12/29/2018
4,Italy,3/16/2012,$0,0,1,1,"$2,759,187",12/14/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Italy#tab=box-office,"$48,496,545",12/29/2018
5,Spain,3/16/2012,$0,0,4,6,"$1,782,457",12/10/2015,https://www.the-numbers.com/movie/Devil-Inside-The,https://www.the-numbers.com/movie/Devil-Inside-The/Spain#tab=box-office,"$48,496,545",12/29/2018
6,Rest of World,,,,,,"$40,609,519",,https://www.the-numbers.com/movie/Devil-Inside-The,,"$48,496,545",12/29/2018
0,Australia,1/12/2012,$0,0,5,9,"$360,398",10/10/2022,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti/Australia#tab=box-office,"$132,303,587",10/10/2022
1,Rest of World,,,,,,"$131,943,189",,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti,,"$132,303,587",10/10/2022
0,Australia,1/12/2012,$0,0,5,9,"$360,398",10/10/2022,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti/Australia#tab=box-office,"$132,303,587",10/10/2022
1,Rest of World,,,,,,"$131,943,189",,https://www.the-numbers.com/movie/Kari-gurashi-no-Arietti,,"$132,303,587",10/10/2022
0,China,1/12/2012,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China),https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China)/China#tab=box-office,"$25,310,000",7/22/2020
1,South Korea,7/16/2020,"$4,355",65,65,65,"$4,530",7/22/2020,https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China),https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China)/South-Korea#tab=box-office,"$25,310,000",7/22/2020
2,Rest of World,,,,,,"$25,305,470",,https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China),,"$25,310,000",7/22/2020
0,China,1/12/2012,$0,0,0,0,$0,,https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China),https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China)/China#tab=box-office,"$25,310,000",7/22/2020
