,id,date,rank,gross,pct_change,theaters,per_theater,total_gross,kind,kind_num,pct_lw
0,https://www.the-numbers.com/movie/Big-Lebowski-The/Australia#tab=box-office,2020/08/28,-,"$1,471", ,5,$294,"  $5,373",weekend,"1,169",
0,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2020/08/28,-,$620, ,1,$620,  $620,weekend,1,
1,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2020/09/18,-,$401, ,1,$401,"  $1,025",weekend,4,
2,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2021/06/04,-,$40, ,1,$40,  $396,weekend,41,
3,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2021/07/09,-,$684, ,1,$684,"  $1,069",weekend,46,
4,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/03/04,-,$381, ,1,$381,"  $1,429",weekend,80,
5,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/06/17,-,$446, ,1,$446,"  $1,773",weekend,95,
6,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/06/24,-,$183,-59%,1,$183,"  $2,376",weekend,96,
7,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2023/03/10,-,$209, ,1,$209,"  $3,140",weekend,133,
8,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2023/06/23,-,$597, ,1,$597,"  $3,581",weekend,148,
0,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,2018/09/21,-,"$10,237", ,6,"$1,706","  $10,237",weekend,1,
1,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,2023/03/31,-,"$39,354", ,68,$579,"  $39,354",weekend,237,
0,https://www.the-numbers.com/movie/Big-Lebowski-The/Australia#tab=box-office,2020/08/28,-,"$1,471", ,5,$294,"  $5,373",weekend,"1,169",
0,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2020/08/28,-,$620, ,1,$620,  $620,weekend,1,
1,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2020/09/18,-,$401, ,1,$401,"  $1,025",weekend,4,
2,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2021/06/04,-,$40, ,1,$40,  $396,weekend,41,
3,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2021/07/09,-,$684, ,1,$684,"  $1,069",weekend,46,
4,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/03/04,-,$381, ,1,$381,"  $1,429",weekend,80,
5,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/06/17,-,$446, ,1,$446,"  $1,773",weekend,95,
6,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2022/06/24,-,$183,-59%,1,$183,"  $2,376",weekend,96,
7,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2023/03/10,-,$209, ,1,$209,"  $3,140",weekend,133,
8,https://www.the-numbers.com/movie/Big-Lebowski-The/New-Zealand#tab=box-office,2023/06/23,-,$597, ,1,$597,"  $3,581",weekend,148,
0,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,2018/09/21,-,"$10,237", ,6,"$1,706","  $10,237",weekend,1,
1,https://www.the-numbers.com/movie/Big-Lebowski-The/United-Kingdom#tab=box-office,2023/03/31,-,"$39,354", ,68,$579,"  $39,354",weekend,237,
0,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2020/12/18,-,$267, ,1,$267,"  $1,825",weekend,"1,180",
1,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/01/29,-,"$3,181", ,3,"$1,060","  $5,016",weekend,"1,186",
2,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/05,-,"$5,397",+70%,20,$270,"  $12,326",weekend,"1,187",
3,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/12,-,$463,-91%,7,$66,"  $13,824",weekend,"1,188",
4,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/26,-,$283, ,2,$142,"  $14,657",weekend,"1,190",
5,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/05,-,$744,+163%,1,$744,"  $15,479",weekend,"1,191",
6,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/12,-,$161,-78%,1,$161,"  $15,855",weekend,"1,192",
7,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/19,-,$41,-75%,1,$41,"  $15,843",weekend,"1,193",
8,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/04,-,"$1,223", ,1,"$1,223","  $18,174",weekend,"1,204",
9,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/11,-,$423,-65%,1,$423,"  $18,489",weekend,"1,205",
10,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/18,-,$158,-63%,1,$158,"  $18,604",weekend,"1,206",
0,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2020/12/18,-,$267, ,1,$267,"  $1,825",weekend,"1,180",
1,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/01/29,-,"$3,181", ,3,"$1,060","  $5,016",weekend,"1,186",
2,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/05,-,"$5,397",+70%,20,$270,"  $12,326",weekend,"1,187",
3,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/12,-,$463,-91%,7,$66,"  $13,824",weekend,"1,188",
4,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/02/26,-,$283, ,2,$142,"  $14,657",weekend,"1,190",
5,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/05,-,$744,+163%,1,$744,"  $15,479",weekend,"1,191",
6,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/12,-,$161,-78%,1,$161,"  $15,855",weekend,"1,192",
7,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/03/19,-,$41,-75%,1,$41,"  $15,843",weekend,"1,193",
8,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/04,-,"$1,223", ,1,"$1,223","  $18,174",weekend,"1,204",
9,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/11,-,$423,-65%,1,$423,"  $18,489",weekend,"1,205",
10,https://www.the-numbers.com/movie/Wild-Things-(1998)/Australia#tab=box-office,2021/06/18,-,$158,-63%,1,$158,"  $18,604",weekend,"1,206",
0,https://www.the-numbers.com/movie/Big-Hit-The/United-Kingdom#tab=box-office,2022/06/24,20,"$6,430", ,8,$804,"  $6,430",weekend,1,
0,https://www.the-numbers.com/movie/Big-Hit-The/United-Kingdom#tab=box-office,2022/06/24,20,"$6,430", ,8,$804,"  $6,430",weekend,1,
0,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas/New-Zealand#tab=box-office,2023/06/16,-,$586, ,1,$586,  $586,weekend,77,
0,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas/New-Zealand#tab=box-office,2023/06/16,-,$586, ,1,$586,  $586,weekend,77,
0,https://www.the-numbers.com/movie/Truman-Show-The/New-Zealand#tab=box-office,2023/06/02,-,$512, ,1,$512,  $512,weekend,1,
0,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2018/12/14,15,"$49,877", ,133,$375,"  $70,902",weekend,"1,052",
1,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2018/12/21,-,"$2,641",-95%,5,$528,"  $92,680",weekend,"1,053",
2,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2020/03/27,-,"$10,612", ,93,$114,"  $112,007",weekend,"1,119",
0,https://www.the-numbers.com/movie/Truman-Show-The/New-Zealand#tab=box-office,2023/06/02,-,$512, ,1,$512,  $512,weekend,1,
0,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2018/12/14,15,"$49,877", ,133,$375,"  $70,902",weekend,"1,052",
1,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2018/12/21,-,"$2,641",-95%,5,$528,"  $92,680",weekend,"1,053",
2,https://www.the-numbers.com/movie/Truman-Show-The/South-Korea#tab=box-office,2020/03/27,-,"$10,612", ,93,$114,"  $112,007",weekend,"1,119",
0,https://www.the-numbers.com/movie/Out-of-Sight-(1998)/New-Zealand#tab=box-office,2021/06/11,-,$398, ,1,$398,  $398,weekend,1,
0,https://www.the-numbers.com/movie/Out-of-Sight-(1998)/New-Zealand#tab=box-office,2021/06/11,-,$398, ,1,$398,  $398,weekend,1,
0,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,2021/05/21,-,"$2,910,000", ,"21,691",$134,"  $7,430,000",weekend,1,
1,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,2021/05/28,-,"$650,000",-78%,"4,766",$136,"  $9,360,000",weekend,2,
2,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,2021/06/04,-,"$250,000",-62%,"2,648",$94,"  $9,870,000",weekend,3,
0,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/Portugal#tab=box-office,2023/04/07,-,$700, ,7,$100,  $720,weekend,1,
0,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/South-Korea#tab=box-office,2022/12/30,-,"$5,920", ,12,$493,"  $885,826",weekend,"1,207",
0,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995)/China#tab=box-office,2021/05/21,-,"$2,910,000", ,"21,691",$134,"  $7,430,000",weekend,1,
